burst_id,burst_ts_anchor,minute_offset,cum_pct_abs,cum_pct_signed,is_real_bar,in_stat_window
9,2026-02-19T09:00:00+00:00,39,0.6209,-0.6209,False,False
9,2026-02-19T09:00:00+00:00,40,0.6581,-0.6581,True,False
9,2026-02-19T09:00:00+00:00,41,0.6557,-0.6557,False,False
9,2026-02-19T09:00:00+00:00,42,0.6532,-0.6532,False,False
9,2026-02-19T09:00:00+00:00,43,0.6507,-0.6507,False,False
9,2026-02-19T09:00:00+00:00,44,0.6482,-0.6482,False,False
9,2026-02-19T09:00:00+00:00,45,0.6457,-0.6457,True,False
9,2026-02-19T09:00:00+00:00,46,0.6432,-0.6432,False,False
9,2026-02-19T09:00:00+00:00,47,0.6408,-0.6408,False,False
9,2026-02-19T09:00:00+00:00,48,0.6383,-0.6383,False,False
9,2026-02-19T09:00:00+00:00,49,0.6358,-0.6358,False,False
9,2026-02-19T09:00:00+00:00,50,0.6333,-0.6333,True,False
9,2026-02-19T09:00:00+00:00,51,0.6184,-0.6184,False,False
9,2026-02-19T09:00:00+00:00,52,0.6035,-0.6035,False,False
9,2026-02-19T09:00:00+00:00,53,0.5886,-0.5886,False,False
9,2026-02-19T09:00:00+00:00,54,0.5737,-0.5737,False,False
9,2026-02-19T09:00:00+00:00,55,0.5588,-0.5588,True,False
9,2026-02-19T09:00:00+00:00,56,0.5662,-0.5662,False,False
9,2026-02-19T09:00:00+00:00,57,0.5737,-0.5737,False,False
9,2026-02-19T09:00:00+00:00,58,0.5811,-0.5811,False,False
9,2026-02-19T09:00:00+00:00,59,0.5886,-0.5886,False,False
9,2026-02-19T09:00:00+00:00,60,0.5961,-0.5961,True,False
9,2026-02-19T09:00:00+00:00,61,0.5638,-0.5638,False,False
9,2026-02-19T09:00:00+00:00,62,0.5315,-0.5315,False,False
9,2026-02-19T09:00:00+00:00,63,0.4992,-0.4992,False,False
9,2026-02-19T09:00:00+00:00,64,0.4669,-0.4669,False,False
9,2026-02-19T09:00:00+00:00,65,0.4346,-0.4346,True,False
9,2026-02-19T09:00:00+00:00,66,0.3999,-0.3999,False,False
9,2026-02-19T09:00:00+00:00,67,0.3651,-0.3651,False,False
9,2026-02-19T09:00:00+00:00,68,0.3303,-0.3303,False,False
9,2026-02-19T09:00:00+00:00,69,0.2955,-0.2955,False,False
9,2026-02-19T09:00:00+00:00,70,0.2608,-0.2608,True,False
9,2026-02-19T09:00:00+00:00,71,0.3154,-0.3154,False,False
9,2026-02-19T09:00:00+00:00,72,0.37,-0.37,False,False
9,2026-02-19T09:00:00+00:00,73,0.4247,-0.4247,False,False
9,2026-02-19T09:00:00+00:00,74,0.4793,-0.4793,False,False
9,2026-02-19T09:00:00+00:00,75,0.534,-0.534,True,False
9,2026-02-19T09:00:00+00:00,76,0.5364,-0.5364,False,False
9,2026-02-19T09:00:00+00:00,77,0.5389,-0.5389,False,False
9,2026-02-19T09:00:00+00:00,78,0.5414,-0.5414,False,False
9,2026-02-19T09:00:00+00:00,79,0.5439,-0.5439,False,False
9,2026-02-19T09:00:00+00:00,80,0.5464,-0.5464,True,False
9,2026-02-19T09:00:00+00:00,81,0.5687,-0.5687,False,False
9,2026-02-19T09:00:00+00:00,82,0.5911,-0.5911,False,False
9,2026-02-19T09:00:00+00:00,83,0.6134,-0.6134,False,False
9,2026-02-19T09:00:00+00:00,84,0.6358,-0.6358,False,False
9,2026-02-19T09:00:00+00:00,85,0.6581,-0.6581,True,False
9,2026-02-19T09:00:00+00:00,86,0.6482,-0.6482,False,False
9,2026-02-19T09:00:00+00:00,87,0.6383,-0.6383,False,False
9,2026-02-19T09:00:00+00:00,88,0.6283,-0.6283,False,False
9,2026-02-19T09:00:00+00:00,89,0.6184,-0.6184,False,False
9,2026-02-19T09:00:00+00:00,90,0.6085,-0.6085,True,False
9,2026-02-19T09:00:00+00:00,91,0.5811,-0.5811,False,False
9,2026-02-19T09:00:00+00:00,92,0.5538,-0.5538,False,False
9,2026-02-19T09:00:00+00:00,93,0.5265,-0.5265,False,False
9,2026-02-19T09:00:00+00:00,94,0.4992,-0.4992,False,False
9,2026-02-19T09:00:00+00:00,95,0.4719,-0.4719,True,False
9,2026-02-19T09:00:00+00:00,96,0.4644,-0.4644,False,False
9,2026-02-19T09:00:00+00:00,97,0.457,-0.457,False,False
9,2026-02-19T09:00:00+00:00,98,0.4495,-0.4495,False,False
9,2026-02-19T09:00:00+00:00,99,0.4421,-0.4421,False,False
9,2026-02-19T09:00:00+00:00,100,0.4346,-0.4346,True,False
9,2026-02-19T09:00:00+00:00,101,0.3999,-0.3999,False,False
9,2026-02-19T09:00:00+00:00,102,0.3651,-0.3651,False,False
9,2026-02-19T09:00:00+00:00,103,0.3303,-0.3303,False,False
9,2026-02-19T09:00:00+00:00,104,0.2955,-0.2955,False,False
9,2026-02-19T09:00:00+00:00,105,0.2608,-0.2608,True,False
9,2026-02-19T09:00:00+00:00,106,0.2533,-0.2533,False,False
9,2026-02-19T09:00:00+00:00,107,0.2459,-0.2459,False,False
9,2026-02-19T09:00:00+00:00,108,0.2384,-0.2384,False,False
9,2026-02-19T09:00:00+00:00,109,0.231,-0.231,False,False
9,2026-02-19T09:00:00+00:00,110,0.2235,-0.2235,True,False
9,2026-02-19T09:00:00+00:00,111,0.2335,-0.2335,False,False
9,2026-02-19T09:00:00+00:00,112,0.2434,-0.2434,False,False
9,2026-02-19T09:00:00+00:00,113,0.2533,-0.2533,False,False
9,2026-02-19T09:00:00+00:00,114,0.2633,-0.2633,False,False
9,2026-02-19T09:00:00+00:00,115,0.2732,-0.2732,True,False
9,2026-02-19T09:00:00+00:00,116,0.2906,-0.2906,False,False
9,2026-02-19T09:00:00+00:00,117,0.308,-0.308,False,False
9,2026-02-19T09:00:00+00:00,118,0.3253,-0.3253,False,False
9,2026-02-19T09:00:00+00:00,119,0.3427,-0.3427,False,False
9,2026-02-19T09:00:00+00:00,120,0.3601,-0.3601,True,False
9,2026-02-19T09:00:00+00:00,121,0.37,-0.37,False,False
9,2026-02-19T09:00:00+00:00,122,0.38,-0.38,False,False
9,2026-02-19T09:00:00+00:00,123,0.3899,-0.3899,False,False
9,2026-02-19T09:00:00+00:00,124,0.3999,-0.3999,False,False
9,2026-02-19T09:00:00+00:00,125,0.4098,-0.4098,True,False
9,2026-02-19T09:00:00+00:00,126,0.3949,-0.3949,False,False
9,2026-02-19T09:00:00+00:00,127,0.38,-0.38,False,False
9,2026-02-19T09:00:00+00:00,128,0.3651,-0.3651,False,False
9,2026-02-19T09:00:00+00:00,129,0.3502,-0.3502,False,False
9,2026-02-19T09:00:00+00:00,130,0.3353,-0.3353,True,False
9,2026-02-19T09:00:00+00:00,131,0.3378,-0.3378,False,False
9,2026-02-19T09:00:00+00:00,132,0.3402,-0.3402,False,False
9,2026-02-19T09:00:00+00:00,133,0.3427,-0.3427,False,False
9,2026-02-19T09:00:00+00:00,134,0.3452,-0.3452,False,False
9,2026-02-19T09:00:00+00:00,135,0.3477,-0.3477,True,False
9,2026-02-19T09:00:00+00:00,136,0.3676,-0.3676,False,False
9,2026-02-19T09:00:00+00:00,137,0.3874,-0.3874,False,False
9,2026-02-19T09:00:00+00:00,138,0.4073,-0.4073,False,False
9,2026-02-19T09:00:00+00:00,139,0.4272,-0.4272,False,False
9,2026-02-19T09:00:00+00:00,140,0.447,-0.447,True,False
9,2026-02-19T09:00:00+00:00,141,0.4148,-0.4148,False,False
9,2026-02-19T09:00:00+00:00,142,0.3825,-0.3825,False,False
9,2026-02-19T09:00:00+00:00,143,0.3502,-0.3502,False,False
9,2026-02-19T09:00:00+00:00,144,0.3179,-0.3179,False,False
9,2026-02-19T09:00:00+00:00,145,0.2856,-0.2856,True,False
9,2026-02-19T09:00:00+00:00,146,0.2384,-0.2384,False,False
9,2026-02-19T09:00:00+00:00,147,0.1912,-0.1912,False,False
9,2026-02-19T09:00:00+00:00,148,0.144,-0.144,False,False
9,2026-02-19T09:00:00+00:00,149,0.0969,-0.0969,False,False
9,2026-02-19T09:00:00+00:00,150,0.0497,-0.0497,True,False
9,2026-02-19T09:00:00+00:00,151,0.0422,-0.0422,False,False
9,2026-02-19T09:00:00+00:00,152,0.0348,-0.0348,False,False
9,2026-02-19T09:00:00+00:00,153,0.0273,-0.0273,False,False
9,2026-02-19T09:00:00+00:00,154,0.0199,-0.0199,False,False
9,2026-02-19T09:00:00+00:00,155,0.0124,-0.0124,True,False
9,2026-02-19T09:00:00+00:00,156,0.0224,0.0025,False,False
9,2026-02-19T09:00:00+00:00,157,0.0323,0.0174,False,False
9,2026-02-19T09:00:00+00:00,158,0.0422,0.0323,False,False
9,2026-02-19T09:00:00+00:00,159,0.0522,0.0472,False,False
9,2026-02-19T09:00:00+00:00,160,0.0621,0.0621,True,False
9,2026-02-19T09:00:00+00:00,161,0.0497,0.0497,False,False
9,2026-02-19T09:00:00+00:00,162,0.0373,0.0373,False,False
9,2026-02-19T09:00:00+00:00,163,0.0248,0.0248,False,False
9,2026-02-19T09:00:00+00:00,164,0.0124,0.0124,False,False
9,2026-02-19T09:00:00+00:00,165,0.0,0.0,True,False
9,2026-02-19T09:00:00+00:00,166,0.0149,-0.0149,False,False
9,2026-02-19T09:00:00+00:00,167,0.0298,-0.0298,False,False
9,2026-02-19T09:00:00+00:00,168,0.0447,-0.0447,False,False
9,2026-02-19T09:00:00+00:00,169,0.0596,-0.0596,False,False
9,2026-02-19T09:00:00+00:00,170,0.0745,-0.0745,True,False
9,2026-02-19T09:00:00+00:00,171,0.1043,-0.1043,False,False
9,2026-02-19T09:00:00+00:00,172,0.1341,-0.1341,False,False
9,2026-02-19T09:00:00+00:00,173,0.1639,-0.1639,False,False
9,2026-02-19T09:00:00+00:00,174,0.1937,-0.1937,False,False
9,2026-02-19T09:00:00+00:00,175,0.2235,-0.2235,True,False
9,2026-02-19T09:00:00+00:00,176,0.2136,-0.2136,False,False
9,2026-02-19T09:00:00+00:00,177,0.2037,-0.2037,False,False
9,2026-02-19T09:00:00+00:00,178,0.1937,-0.1937,False,False
9,2026-02-19T09:00:00+00:00,179,0.1838,-0.1838,False,False
9,2026-02-19T09:00:00+00:00,180,0.1738,-0.1738,True,False
10,2026-03-03T22:00:00+00:00,-180,0.4918,-0.4918,True,False
10,2026-03-03T22:00:00+00:00,-179,0.4612,-0.4612,False,False
10,2026-03-03T22:00:00+00:00,-178,0.4305,-0.4305,False,False
10,2026-03-03T22:00:00+00:00,-177,0.3998,-0.3998,False,False
10,2026-03-03T22:00:00+00:00,-176,0.3691,-0.3691,False,False
10,2026-03-03T22:00:00+00:00,-175,0.3385,-0.3385,True,False
10,2026-03-03T22:00:00+00:00,-174,0.3867,-0.3867,False,False
10,2026-03-03T22:00:00+00:00,-173,0.4349,-0.4349,False,False
10,2026-03-03T22:00:00+00:00,-172,0.4831,-0.4831,False,False
10,2026-03-03T22:00:00+00:00,-171,0.5313,-0.5313,False,False
10,2026-03-03T22:00:00+00:00,-170,0.5795,-0.5795,True,False
10,2026-03-03T22:00:00+00:00,-169,0.6124,-0.6124,False,False
10,2026-03-03T22:00:00+00:00,-168,0.6452,-0.6452,False,False
10,2026-03-03T22:00:00+00:00,-167,0.6781,-0.6781,False,False
10,2026-03-03T22:00:00+00:00,-166,0.711,-0.711,False,False
10,2026-03-03T22:00:00+00:00,-165,0.7438,-0.7438,True,False
10,2026-03-03T22:00:00+00:00,-164,0.7822,-0.7822,False,False
10,2026-03-03T22:00:00+00:00,-163,0.8205,-0.8205,False,False
10,2026-03-03T22:00:00+00:00,-162,0.8589,-0.8589,False,False
10,2026-03-03T22:00:00+00:00,-161,0.8972,-0.8972,False,False
10,2026-03-03T22:00:00+00:00,-160,0.9356,-0.9356,True,False
10,2026-03-03T22:00:00+00:00,-159,0.86,-0.86,False,False
10,2026-03-03T22:00:00+00:00,-158,0.7844,-0.7844,False,False
10,2026-03-03T22:00:00+00:00,-157,0.7088,-0.7088,False,False
10,2026-03-03T22:00:00+00:00,-156,0.6332,-0.6332,False,False
10,2026-03-03T22:00:00+00:00,-155,0.5576,-0.5576,True,False
10,2026-03-03T22:00:00+00:00,-154,0.5138,-0.5138,False,False
10,2026-03-03T22:00:00+00:00,-153,0.4699,-0.4699,False,False
10,2026-03-03T22:00:00+00:00,-152,0.4261,-0.4261,False,False
10,2026-03-03T22:00:00+00:00,-151,0.3823,-0.3823,False,False
10,2026-03-03T22:00:00+00:00,-150,0.3385,-0.3385,True,False
10,2026-03-03T22:00:00+00:00,-149,0.7241,-0.7241,False,False
10,2026-03-03T22:00:00+00:00,-148,1.1098,-1.1098,False,False
10,2026-03-03T22:00:00+00:00,-147,1.4955,-1.4955,False,False
10,2026-03-03T22:00:00+00:00,-146,1.8811,-1.8811,False,False
10,2026-03-03T22:00:00+00:00,-145,2.2668,-2.2668,True,False
10,2026-03-03T22:00:00+00:00,-144,2.5561,-2.5561,False,False
10,2026-03-03T22:00:00+00:00,-143,2.8453,-2.8453,False,False
10,2026-03-03T22:00:00+00:00,-142,3.1346,-3.1346,False,False
10,2026-03-03T22:00:00+00:00,-141,3.4238,-3.4238,False,False
10,2026-03-03T22:00:00+00:00,-140,3.7131,-3.7131,True,False
10,2026-03-03T22:00:00+00:00,-139,3.5641,-3.5641,False,False
10,2026-03-03T22:00:00+00:00,-138,3.4151,-3.4151,False,False
10,2026-03-03T22:00:00+00:00,-137,3.2661,-3.2661,False,False
10,2026-03-03T22:00:00+00:00,-136,3.1171,-3.1171,False,False
10,2026-03-03T22:00:00+00:00,-135,2.968,-2.968,True,False
10,2026-03-03T22:00:00+00:00,-134,2.8541,-2.8541,False,False
10,2026-03-03T22:00:00+00:00,-133,2.7401,-2.7401,False,False
10,2026-03-03T22:00:00+00:00,-132,2.6262,-2.6262,False,False
10,2026-03-03T22:00:00+00:00,-131,2.5122,-2.5122,False,False
10,2026-03-03T22:00:00+00:00,-130,2.3983,-2.3983,True,False
10,2026-03-03T22:00:00+00:00,-129,2.2909,-2.2909,False,False
10,2026-03-03T22:00:00+00:00,-128,2.1835,-2.1835,False,False
10,2026-03-03T22:00:00+00:00,-127,2.0762,-2.0762,False,False
10,2026-03-03T22:00:00+00:00,-126,1.9688,-1.9688,False,False
10,2026-03-03T22:00:00+00:00,-125,1.8614,-1.8614,True,False
10,2026-03-03T22:00:00+00:00,-124,1.822,-1.822,False,False
10,2026-03-03T22:00:00+00:00,-123,1.7825,-1.7825,False,False
10,2026-03-03T22:00:00+00:00,-122,1.7431,-1.7431,False,False
10,2026-03-03T22:00:00+00:00,-121,1.7036,-1.7036,False,False
10,2026-03-03T22:00:00+00:00,-120,1.6642,-1.6642,True,False
10,2026-03-03T22:00:00+00:00,-119,1.8132,-1.8132,False,False
10,2026-03-03T22:00:00+00:00,-118,1.9622,-1.9622,False,False
10,2026-03-03T22:00:00+00:00,-117,2.1112,-2.1112,False,False
10,2026-03-03T22:00:00+00:00,-116,2.2602,-2.2602,False,False
10,2026-03-03T22:00:00+00:00,-115,2.4093,-2.4093,True,False
10,2026-03-03T22:00:00+00:00,-114,2.3632,-2.3632,False,False
10,2026-03-03T22:00:00+00:00,-113,2.3172,-2.3172,False,False
10,2026-03-03T22:00:00+00:00,-112,2.2712,-2.2712,False,False
10,2026-03-03T22:00:00+00:00,-111,2.2252,-2.2252,False,False
10,2026-03-03T22:00:00+00:00,-110,2.1792,-2.1792,True,False
10,2026-03-03T22:00:00+00:00,-109,2.1573,-2.1573,False,False
10,2026-03-03T22:00:00+00:00,-108,2.1353,-2.1353,False,False
10,2026-03-03T22:00:00+00:00,-107,2.1134,-2.1134,False,False
10,2026-03-03T22:00:00+00:00,-106,2.0915,-2.0915,False,False
10,2026-03-03T22:00:00+00:00,-105,2.0696,-2.0696,True,False
10,2026-03-03T22:00:00+00:00,-104,2.1266,-2.1266,False,False
10,2026-03-03T22:00:00+00:00,-103,2.1835,-2.1835,False,False
10,2026-03-03T22:00:00+00:00,-102,2.2405,-2.2405,False,False
10,2026-03-03T22:00:00+00:00,-101,2.2975,-2.2975,False,False
10,2026-03-03T22:00:00+00:00,-100,2.3545,-2.3545,True,False
10,2026-03-03T22:00:00+00:00,-99,2.2975,-2.2975,False,False
10,2026-03-03T22:00:00+00:00,-98,2.2405,-2.2405,False,False
10,2026-03-03T22:00:00+00:00,-97,2.1835,-2.1835,False,False
10,2026-03-03T22:00:00+00:00,-96,2.1266,-2.1266,False,False
10,2026-03-03T22:00:00+00:00,-95,2.0696,-2.0696,True,False
10,2026-03-03T22:00:00+00:00,-94,1.9841,-1.9841,False,False
10,2026-03-03T22:00:00+00:00,-93,1.8987,-1.8987,False,False
10,2026-03-03T22:00:00+00:00,-92,1.8132,-1.8132,False,False
10,2026-03-03T22:00:00+00:00,-91,1.7278,-1.7278,False,False
10,2026-03-03T22:00:00+00:00,-90,1.6423,-1.6423,True,False
10,2026-03-03T22:00:00+00:00,-89,1.5853,-1.5853,False,False
10,2026-03-03T22:00:00+00:00,-88,1.5283,-1.5283,False,False
10,2026-03-03T22:00:00+00:00,-87,1.4714,-1.4714,False,False
10,2026-03-03T22:00:00+00:00,-86,1.4144,-1.4144,False,False
10,2026-03-03T22:00:00+00:00,-85,1.3574,-1.3574,True,False
10,2026-03-03T22:00:00+00:00,-84,1.4188,-1.4188,False,False
10,2026-03-03T22:00:00+00:00,-83,1.4801,-1.4801,False,False
10,2026-03-03T22:00:00+00:00,-82,1.5415,-1.5415,False,False
10,2026-03-03T22:00:00+00:00,-81,1.6028,-1.6028,False,False
10,2026-03-03T22:00:00+00:00,-80,1.6642,-1.6642,True,False
10,2026-03-03T22:00:00+00:00,-79,1.6313,-1.6313,False,False
10,2026-03-03T22:00:00+00:00,-78,1.5985,-1.5985,False,False
10,2026-03-03T22:00:00+00:00,-77,1.5656,-1.5656,False,False
10,2026-03-03T22:00:00+00:00,-76,1.5327,-1.5327,False,False
10,2026-03-03T22:00:00+00:00,-75,1.4999,-1.4999,True,False
10,2026-03-03T22:00:00+00:00,-74,1.5261,-1.5261,False,False
10,2026-03-03T22:00:00+00:00,-73,1.5524,-1.5524,False,False
10,2026-03-03T22:00:00+00:00,-72,1.5787,-1.5787,False,False
10,2026-03-03T22:00:00+00:00,-71,1.605,-1.605,False,False
10,2026-03-03T22:00:00+00:00,-70,1.6313,-1.6313,True,False
10,2026-03-03T22:00:00+00:00,-69,1.5437,-1.5437,False,False
10,2026-03-03T22:00:00+00:00,-68,1.456,-1.456,False,False
10,2026-03-03T22:00:00+00:00,-67,1.3684,-1.3684,False,False
10,2026-03-03T22:00:00+00:00,-66,1.2807,-1.2807,False,False
10,2026-03-03T22:00:00+00:00,-65,1.1931,-1.1931,True,False
10,2026-03-03T22:00:00+00:00,-64,1.158,-1.158,False,False
10,2026-03-03T22:00:00+00:00,-63,1.1229,-1.1229,False,False
10,2026-03-03T22:00:00+00:00,-62,1.0879,-1.0879,False,False
10,2026-03-03T22:00:00+00:00,-61,1.0528,-1.0528,False,False
10,2026-03-03T22:00:00+00:00,-60,1.0178,-1.0178,True,False
10,2026-03-03T22:00:00+00:00,-59,0.9301,-0.9301,False,False
10,2026-03-03T22:00:00+00:00,-58,0.8425,-0.8425,False,False
10,2026-03-03T22:00:00+00:00,-57,0.7548,-0.7548,False,False
10,2026-03-03T22:00:00+00:00,-56,0.6671,-0.6671,False,False
10,2026-03-03T22:00:00+00:00,-55,0.5795,-0.5795,True,False
10,2026-03-03T22:00:00+00:00,-54,0.5444,-0.5444,False,False
10,2026-03-03T22:00:00+00:00,-53,0.5094,-0.5094,False,False
10,2026-03-03T22:00:00+00:00,-52,0.4743,-0.4743,False,False
10,2026-03-03T22:00:00+00:00,-51,0.4393,-0.4393,False,False
10,2026-03-03T22:00:00+00:00,-50,0.4042,-0.4042,True,False
10,2026-03-03T22:00:00+00:00,-49,0.4285,-0.4285,False,False
10,2026-03-03T22:00:00+00:00,-48,0.4528,-0.4528,False,False
10,2026-03-03T22:00:00+00:00,-47,0.4772,-0.4772,False,False
10,2026-03-03T22:00:00+00:00,-46,0.5015,-0.5015,False,False
10,2026-03-03T22:00:00+00:00,-45,0.5258,-0.5258,True,False
10,2026-03-03T22:00:00+00:00,-44,0.5431,-0.5431,False,False
10,2026-03-03T22:00:00+00:00,-43,0.5604,-0.5604,False,False
10,2026-03-03T22:00:00+00:00,-42,0.5777,-0.5777,False,False
10,2026-03-03T22:00:00+00:00,-41,0.5951,-0.5951,False,False
10,2026-03-03T22:00:00+00:00,-40,0.6124,-0.6124,True,False
10,2026-03-03T22:00:00+00:00,-39,0.5773,-0.5773,False,False
10,2026-03-03T22:00:00+00:00,-38,0.5422,-0.5422,False,False
10,2026-03-03T22:00:00+00:00,-37,0.5072,-0.5072,False,False
10,2026-03-03T22:00:00+00:00,-36,0.4721,-0.4721,False,False
10,2026-03-03T22:00:00+00:00,-35,0.4371,-0.4371,True,False
10,2026-03-03T22:00:00+00:00,-34,0.4294,-0.4294,False,False
10,2026-03-03T22:00:00+00:00,-33,0.4217,-0.4217,False,False
10,2026-03-03T22:00:00+00:00,-32,0.4141,-0.4141,False,False
10,2026-03-03T22:00:00+00:00,-31,0.4064,-0.4064,False,False
10,2026-03-03T22:00:00+00:00,-30,0.3987,-0.3987,True,True
10,2026-03-03T22:00:00+00:00,-29,0.4087,-0.4087,False,True
10,2026-03-03T22:00:00+00:00,-28,0.4187,-0.4187,False,True
10,2026-03-03T22:00:00+00:00,-27,0.4286,-0.4286,False,True
10,2026-03-03T22:00:00+00:00,-26,0.4386,-0.4386,False,True
10,2026-03-03T22:00:00+00:00,-25,0.4486,-0.4486,True,True
10,2026-03-03T22:00:00+00:00,-24,0.3959,-0.3959,False,True
10,2026-03-03T22:00:00+00:00,-23,0.3432,-0.3432,False,True
10,2026-03-03T22:00:00+00:00,-22,0.2905,-0.2905,False,True
10,2026-03-03T22:00:00+00:00,-21,0.2378,-0.2378,False,True
10,2026-03-03T22:00:00+00:00,-20,0.1851,-0.1851,True,True
10,2026-03-03T22:00:00+00:00,-19,0.1614,-0.1347,False,True
10,2026-03-03T22:00:00+00:00,-18,0.1378,-0.0843,False,True
10,2026-03-03T22:00:00+00:00,-17,0.1142,-0.0339,False,True
10,2026-03-03T22:00:00+00:00,-16,0.0906,0.0165,False,True
10,2026-03-03T22:00:00+00:00,-15,0.0669,0.0669,True,True
10,2026-03-03T22:00:00+00:00,-14,0.1045,0.0026,False,True
10,2026-03-03T22:00:00+00:00,-13,0.142,-0.0617,False,True
10,2026-03-03T22:00:00+00:00,-12,0.1796,-0.126,False,True
10,2026-03-03T22:00:00+00:00,-11,0.2171,-0.1903,False,True
10,2026-03-03T22:00:00+00:00,-10,0.2546,-0.2546,True,True
10,2026-03-03T22:00:00+00:00,-9,0.2429,-0.2429,False,True
10,2026-03-03T22:00:00+00:00,-8,0.2312,-0.2312,False,True
10,2026-03-03T22:00:00+00:00,-7,0.2195,-0.2195,False,True
10,2026-03-03T22:00:00+00:00,-6,0.2077,-0.2077,False,True
10,2026-03-03T22:00:00+00:00,-5,0.196,-0.196,True,True
10,2026-03-03T22:00:00+00:00,-4,0.1568,-0.1568,False,True
10,2026-03-03T22:00:00+00:00,-3,0.1176,-0.1176,False,True
10,2026-03-03T22:00:00+00:00,-2,0.0784,-0.0784,False,True
10,2026-03-03T22:00:00+00:00,-1,0.0392,-0.0392,False,True
10,2026-03-03T22:00:00+00:00,0,0.0,0.0,True,True
10,2026-03-03T22:00:00+00:00,1,0.0261,-0.0261,False,True
10,2026-03-03T22:00:00+00:00,2,0.0521,-0.0521,False,True
10,2026-03-03T22:00:00+00:00,3,0.0782,-0.0782,False,True
10,2026-03-03T22:00:00+00:00,4,0.1042,-0.1042,False,True
10,2026-03-03T22:00:00+00:00,5,0.1303,-0.1303,True,True
10,2026-03-03T22:00:00+00:00,6,0.1088,-0.0996,False,True
10,2026-03-03T22:00:00+00:00,7,0.0874,-0.0689,False,True
10,2026-03-03T22:00:00+00:00,8,0.066,-0.0382,False,True
10,2026-03-03T22:00:00+00:00,9,0.0445,-0.0076,False,True
10,2026-03-03T22:00:00+00:00,10,0.0231,0.0231,True,True
10,2026-03-03T22:00:00+00:00,11,0.0906,-0.0536,False,True
10,2026-03-03T22:00:00+00:00,12,0.158,-0.1303,False,True
10,2026-03-03T22:00:00+00:00,13,0.2255,-0.207,False,True
10,2026-03-03T22:00:00+00:00,14,0.2929,-0.2837,False,True
10,2026-03-03T22:00:00+00:00,15,0.3604,-0.3604,True,True
10,2026-03-03T22:00:00+00:00,16,0.3087,-0.3087,False,True
10,2026-03-03T22:00:00+00:00,17,0.257,-0.257,False,True
10,2026-03-03T22:00:00+00:00,18,0.2053,-0.2053,False,True
10,2026-03-03T22:00:00+00:00,19,0.1537,-0.1537,False,True
10,2026-03-03T22:00:00+00:00,20,0.102,-0.102,True,True
10,2026-03-03T22:00:00+00:00,21,0.1055,-0.1055,False,True
10,2026-03-03T22:00:00+00:00,22,0.1089,-0.1089,False,True
10,2026-03-03T22:00:00+00:00,23,0.1124,-0.1124,False,True
10,2026-03-03T22:00:00+00:00,24,0.1159,-0.1159,False,True
10,2026-03-03T22:00:00+00:00,25,0.1193,-0.1193,True,True
10,2026-03-03T22:00:00+00:00,26,0.1358,-0.1358,False,True
10,2026-03-03T22:00:00+00:00,27,0.1522,-0.1522,False,True
10,2026-03-03T22:00:00+00:00,28,0.1686,-0.1686,False,True
10,2026-03-03T22:00:00+00:00,29,0.1851,-0.1851,False,True
10,2026-03-03T22:00:00+00:00,30,0.2015,-0.2015,True,True
10,2026-03-03T22:00:00+00:00,31,0.207,-0.207,False,False
10,2026-03-03T22:00:00+00:00,32,0.2124,-0.2124,False,False
10,2026-03-03T22:00:00+00:00,33,0.2179,-0.2179,False,False
10,2026-03-03T22:00:00+00:00,34,0.2234,-0.2234,False,False
10,2026-03-03T22:00:00+00:00,35,0.2289,-0.2289,True,False
10,2026-03-03T22:00:00+00:00,36,0.2201,-0.2201,False,False
10,2026-03-03T22:00:00+00:00,37,0.2114,-0.2114,False,False
10,2026-03-03T22:00:00+00:00,38,0.2026,-0.2026,False,False
10,2026-03-03T22:00:00+00:00,39,0.1938,-0.1938,False,False
10,2026-03-03T22:00:00+00:00,40,0.1851,-0.1851,True,False
10,2026-03-03T22:00:00+00:00,41,0.1738,-0.1738,False,False
10,2026-03-03T22:00:00+00:00,42,0.1626,-0.1626,False,False
10,2026-03-03T22:00:00+00:00,43,0.1514,-0.1514,False,False
10,2026-03-03T22:00:00+00:00,44,0.1402,-0.1402,False,False
10,2026-03-03T22:00:00+00:00,45,0.129,-0.129,True,False
10,2026-03-03T22:00:00+00:00,46,0.1235,-0.1235,False,False
10,2026-03-03T22:00:00+00:00,47,0.1181,-0.1181,False,False
10,2026-03-03T22:00:00+00:00,48,0.1127,-0.1127,False,False
10,2026-03-03T22:00:00+00:00,49,0.1072,-0.1072,False,False
10,2026-03-03T22:00:00+00:00,50,0.1018,-0.1018,True,False
10,2026-03-03T22:00:00+00:00,51,0.0965,-0.0965,False,False
10,2026-03-03T22:00:00+00:00,52,0.0913,-0.0913,False,False
10,2026-03-03T22:00:00+00:00,53,0.086,-0.086,False,False
10,2026-03-03T22:00:00+00:00,54,0.0808,-0.0808,False,False
10,2026-03-03T22:00:00+00:00,55,0.0755,-0.0755,True,False
10,2026-03-03T22:00:00+00:00,56,0.1522,-0.1522,False,False
10,2026-03-03T22:00:00+00:00,57,0.2289,-0.2289,False,False
10,2026-03-03T22:00:00+00:00,58,0.3056,-0.3056,False,False
10,2026-03-03T22:00:00+00:00,59,0.3823,-0.3823,False,False
10,2026-03-03T22:00:00+00:00,60,0.459,-0.459,True,False
10,2026-03-03T22:00:00+00:00,61,0.446,-0.446,False,False
