burst_id,anchor_ts,minute_offset,cum_pct_abs,cum_pct_signed,series
1,2026-02-02T18:45:00+00:00,0,0.0,0.0,real
1,2026-02-02T18:45:00+00:00,5,0.3075,-0.3075,real
1,2026-02-02T18:45:00+00:00,10,0.1471,-0.1471,real
1,2026-02-02T18:45:00+00:00,15,0.2246,-0.2246,real
1,2026-02-02T18:45:00+00:00,20,0.2942,-0.2942,real
1,2026-02-02T18:45:00+00:00,25,0.2006,-0.2006,real
1,2026-02-02T18:45:00+00:00,30,0.0669,-0.0669,real
1,2026-02-02T18:45:00+00:00,35,0.2674,0.2674,real
1,2026-02-02T18:45:00+00:00,40,0.5883,0.5883,real
1,2026-02-02T18:45:00+00:00,45,0.361,0.361,real
1,2026-02-02T18:45:00+00:00,50,0.2407,0.2407,real
1,2026-02-02T18:45:00+00:00,55,0.2139,0.2139,real
1,2026-02-02T18:45:00+00:00,60,0.2273,0.2273,real
1,2026-02-02T18:45:00+00:00,65,0.2942,0.2942,real
1,2026-02-02T18:45:00+00:00,70,0.361,0.361,real
1,2026-02-02T18:45:00+00:00,75,0.488,0.488,real
1,2026-02-02T18:45:00+00:00,80,0.6017,0.6017,real
1,2026-02-02T18:45:00+00:00,85,0.595,0.595,real
1,2026-02-02T18:45:00+00:00,90,0.6017,0.6017,real
1,2026-02-02T18:45:00+00:00,95,0.4145,0.4145,real
1,2026-02-02T18:45:00+00:00,100,0.5482,0.5482,real
1,2026-02-02T18:45:00+00:00,105,0.6141,0.6141,real
1,2026-02-02T18:45:00+00:00,110,0.5883,0.5883,real
1,2026-02-02T18:45:00+00:00,115,0.5883,0.5883,real
1,2026-02-02T18:45:00+00:00,120,0.6284,0.6284,real
1,2026-02-02T18:45:00+00:00,125,0.6685,0.6685,real
1,2026-02-02T18:45:00+00:00,130,0.722,0.722,real
1,2026-02-02T18:45:00+00:00,135,0.7086,0.7086,real
1,2026-02-02T18:45:00+00:00,140,0.5764,0.5764,real
1,2026-02-02T18:45:00+00:00,145,0.6284,0.6284,real
1,2026-02-02T18:45:00+00:00,150,0.5752,0.5752,real
1,2026-02-02T18:45:00+00:00,155,0.6685,0.6685,real
1,2026-02-02T18:45:00+00:00,160,0.6953,0.6953,real
1,2026-02-02T18:45:00+00:00,165,0.6151,0.6151,real
1,2026-02-02T18:45:00+00:00,170,0.5883,0.5883,real
1,2026-02-02T18:45:00+00:00,175,0.6084,0.6084,real
1,2026-02-02T18:45:00+00:00,180,0.7488,0.7488,real
2,2026-02-02T18:45:00+00:00,0,0.0,0.0,real
2,2026-02-02T18:45:00+00:00,5,0.3075,-0.3075,real
2,2026-02-02T18:45:00+00:00,10,0.1471,-0.1471,real
2,2026-02-02T18:45:00+00:00,15,0.2246,-0.2246,real
2,2026-02-02T18:45:00+00:00,20,0.2942,-0.2942,real
2,2026-02-02T18:45:00+00:00,25,0.2006,-0.2006,real
2,2026-02-02T18:45:00+00:00,30,0.0669,-0.0669,real
2,2026-02-02T18:45:00+00:00,35,0.2674,0.2674,real
2,2026-02-02T18:45:00+00:00,40,0.5883,0.5883,real
2,2026-02-02T18:45:00+00:00,45,0.361,0.361,real
2,2026-02-02T18:45:00+00:00,50,0.2407,0.2407,real
2,2026-02-02T18:45:00+00:00,55,0.2139,0.2139,real
2,2026-02-02T18:45:00+00:00,60,0.2273,0.2273,real
2,2026-02-02T18:45:00+00:00,65,0.2942,0.2942,real
2,2026-02-02T18:45:00+00:00,70,0.361,0.361,real
2,2026-02-02T18:45:00+00:00,75,0.488,0.488,real
2,2026-02-02T18:45:00+00:00,80,0.6017,0.6017,real
2,2026-02-02T18:45:00+00:00,85,0.595,0.595,real
2,2026-02-02T18:45:00+00:00,90,0.6017,0.6017,real
2,2026-02-02T18:45:00+00:00,95,0.4145,0.4145,real
2,2026-02-02T18:45:00+00:00,100,0.5482,0.5482,real
2,2026-02-02T18:45:00+00:00,105,0.6141,0.6141,real
2,2026-02-02T18:45:00+00:00,110,0.5883,0.5883,real
2,2026-02-02T18:45:00+00:00,115,0.5883,0.5883,real
2,2026-02-02T18:45:00+00:00,120,0.6284,0.6284,real
2,2026-02-02T18:45:00+00:00,125,0.6685,0.6685,real
2,2026-02-02T18:45:00+00:00,130,0.722,0.722,real
2,2026-02-02T18:45:00+00:00,135,0.7086,0.7086,real
2,2026-02-02T18:45:00+00:00,140,0.5764,0.5764,real
2,2026-02-02T18:45:00+00:00,145,0.6284,0.6284,real
2,2026-02-02T18:45:00+00:00,150,0.5752,0.5752,real
2,2026-02-02T18:45:00+00:00,155,0.6685,0.6685,real
2,2026-02-02T18:45:00+00:00,160,0.6953,0.6953,real
2,2026-02-02T18:45:00+00:00,165,0.6151,0.6151,real
2,2026-02-02T18:45:00+00:00,170,0.5883,0.5883,real
2,2026-02-02T18:45:00+00:00,175,0.6084,0.6084,real
2,2026-02-02T18:45:00+00:00,180,0.7488,0.7488,real
3,2026-02-02T18:45:00+00:00,0,0.0,0.0,real
3,2026-02-02T18:45:00+00:00,5,0.3075,-0.3075,real
3,2026-02-02T18:45:00+00:00,10,0.1471,-0.1471,real
3,2026-02-02T18:45:00+00:00,15,0.2246,-0.2246,real
3,2026-02-02T18:45:00+00:00,20,0.2942,-0.2942,real
3,2026-02-02T18:45:00+00:00,25,0.2006,-0.2006,real
3,2026-02-02T18:45:00+00:00,30,0.0669,-0.0669,real
3,2026-02-02T18:45:00+00:00,35,0.2674,0.2674,real
3,2026-02-02T18:45:00+00:00,40,0.5883,0.5883,real
3,2026-02-02T18:45:00+00:00,45,0.361,0.361,real
3,2026-02-02T18:45:00+00:00,50,0.2407,0.2407,real
3,2026-02-02T18:45:00+00:00,55,0.2139,0.2139,real
3,2026-02-02T18:45:00+00:00,60,0.2273,0.2273,real
3,2026-02-02T18:45:00+00:00,65,0.2942,0.2942,real
3,2026-02-02T18:45:00+00:00,70,0.361,0.361,real
3,2026-02-02T18:45:00+00:00,75,0.488,0.488,real
3,2026-02-02T18:45:00+00:00,80,0.6017,0.6017,real
3,2026-02-02T18:45:00+00:00,85,0.595,0.595,real
3,2026-02-02T18:45:00+00:00,90,0.6017,0.6017,real
3,2026-02-02T18:45:00+00:00,95,0.4145,0.4145,real
3,2026-02-02T18:45:00+00:00,100,0.5482,0.5482,real
3,2026-02-02T18:45:00+00:00,105,0.6141,0.6141,real
3,2026-02-02T18:45:00+00:00,110,0.5883,0.5883,real
3,2026-02-02T18:45:00+00:00,115,0.5883,0.5883,real
3,2026-02-02T18:45:00+00:00,120,0.6284,0.6284,real
3,2026-02-02T18:45:00+00:00,125,0.6685,0.6685,real
3,2026-02-02T18:45:00+00:00,130,0.722,0.722,real
3,2026-02-02T18:45:00+00:00,135,0.7086,0.7086,real
3,2026-02-02T18:45:00+00:00,140,0.5764,0.5764,real
3,2026-02-02T18:45:00+00:00,145,0.6284,0.6284,real
3,2026-02-02T18:45:00+00:00,150,0.5752,0.5752,real
3,2026-02-02T18:45:00+00:00,155,0.6685,0.6685,real
3,2026-02-02T18:45:00+00:00,160,0.6953,0.6953,real
3,2026-02-02T18:45:00+00:00,165,0.6151,0.6151,real
3,2026-02-02T18:45:00+00:00,170,0.5883,0.5883,real
3,2026-02-02T18:45:00+00:00,175,0.6084,0.6084,real
3,2026-02-02T18:45:00+00:00,180,0.7488,0.7488,real
4,2026-02-04T15:35:00+00:00,-180,0.445,0.445,real
4,2026-02-04T15:35:00+00:00,-175,0.4581,0.4581,real
4,2026-02-04T15:35:00+00:00,-170,0.4973,0.4973,real
4,2026-02-04T15:35:00+00:00,-165,0.445,0.445,real
4,2026-02-04T15:35:00+00:00,-160,0.3272,0.3272,real
4,2026-02-04T15:35:00+00:00,-155,0.4057,0.4057,real
4,2026-02-04T15:35:00+00:00,-150,0.4581,0.4581,real
4,2026-02-04T15:35:00+00:00,-145,0.3664,0.3664,real
4,2026-02-04T15:35:00+00:00,-140,0.1603,0.1603,real
4,2026-02-04T15:35:00+00:00,-135,0.301,0.301,real
4,2026-02-04T15:35:00+00:00,-130,0.2945,0.2945,real
4,2026-02-04T15:35:00+00:00,-125,0.1701,0.1701,real
4,2026-02-04T15:35:00+00:00,-120,0.0916,0.0916,real
4,2026-02-04T15:35:00+00:00,-115,0.0785,-0.0785,real
4,2026-02-04T15:35:00+00:00,-110,0.1178,-0.1178,real
4,2026-02-04T15:35:00+00:00,-105,0.1309,-0.1309,real
4,2026-02-04T15:35:00+00:00,-100,0.4057,-0.4057,real
4,2026-02-04T15:35:00+00:00,-95,0.3021,-0.3021,real
4,2026-02-04T15:35:00+00:00,-90,0.2356,-0.2356,real
4,2026-02-04T15:35:00+00:00,-85,0.0654,0.0654,real
4,2026-02-04T15:35:00+00:00,-65,0.3664,0.3664,real
4,2026-02-04T15:35:00+00:00,-60,0.2748,0.2748,real
4,2026-02-04T15:35:00+00:00,-55,0.3926,0.3926,real
4,2026-02-04T15:35:00+00:00,-50,0.5497,0.5497,real
4,2026-02-04T15:35:00+00:00,-45,0.3861,0.3861,real
4,2026-02-04T15:35:00+00:00,-40,0.157,0.157,real
4,2026-02-04T15:35:00+00:00,-35,0.1309,0.1309,real
4,2026-02-04T15:35:00+00:00,-30,0.3926,0.3926,real
4,2026-02-04T15:35:00+00:00,-25,0.4188,0.4188,real
4,2026-02-04T15:35:00+00:00,-20,0.4711,0.4711,real
4,2026-02-04T15:35:00+00:00,-15,0.4747,0.4747,real
4,2026-02-04T15:35:00+00:00,-10,0.4581,0.4581,real
4,2026-02-04T15:35:00+00:00,-5,0.1047,0.1047,real
4,2026-02-04T15:35:00+00:00,0,0.0,0.0,real
4,2026-02-04T15:35:00+00:00,5,0.3926,0.3926,real
4,2026-02-04T15:35:00+00:00,10,0.2487,0.2487,real
4,2026-02-04T15:35:00+00:00,15,0.445,0.445,real
4,2026-02-04T15:35:00+00:00,20,0.2356,0.2356,real
4,2026-02-04T15:35:00+00:00,25,0.0785,-0.0785,real
4,2026-02-04T15:35:00+00:00,30,0.0654,0.0654,real
4,2026-02-04T15:35:00+00:00,35,0.0393,-0.0393,real
4,2026-02-04T15:35:00+00:00,40,0.1963,-0.1963,real
4,2026-02-04T15:35:00+00:00,45,0.0916,-0.0916,real
4,2026-02-04T15:35:00+00:00,50,0.0,0.0,real
4,2026-02-04T15:35:00+00:00,55,0.2225,0.2225,real
4,2026-02-04T15:35:00+00:00,60,0.2748,0.2748,real
4,2026-02-04T15:35:00+00:00,65,0.157,0.157,real
4,2026-02-04T15:35:00+00:00,70,0.2487,0.2487,real
4,2026-02-04T15:35:00+00:00,75,0.5627,0.5627,real
4,2026-02-04T15:35:00+00:00,80,0.6282,0.6282,real
4,2026-02-04T15:35:00+00:00,85,0.7067,0.7067,real
4,2026-02-04T15:35:00+00:00,90,0.7852,0.7852,real
4,2026-02-04T15:35:00+00:00,95,0.7329,0.7329,real
4,2026-02-04T15:35:00+00:00,100,0.6936,0.6936,real
4,2026-02-04T15:35:00+00:00,105,0.6936,0.6936,real
4,2026-02-04T15:35:00+00:00,110,2.4342,2.4342,real
4,2026-02-04T15:35:00+00:00,115,3.1017,3.1017,real
4,2026-02-04T15:35:00+00:00,120,3.5859,3.5859,real
4,2026-02-04T15:35:00+00:00,125,2.8399,2.8399,real
4,2026-02-04T15:35:00+00:00,130,2.6175,2.6175,real
4,2026-02-04T15:35:00+00:00,135,2.8399,2.8399,real
4,2026-02-04T15:35:00+00:00,140,3.0886,3.0886,real
4,2026-02-04T15:35:00+00:00,145,3.0428,3.0428,real
4,2026-02-04T15:35:00+00:00,150,3.0363,3.0363,real
4,2026-02-04T15:35:00+00:00,155,3.0101,3.0101,real
4,2026-02-04T15:35:00+00:00,160,2.7876,2.7876,real
4,2026-02-04T15:35:00+00:00,165,3.0493,3.0493,real
4,2026-02-04T15:35:00+00:00,170,3.2849,3.2849,real
4,2026-02-04T15:35:00+00:00,175,3.37,3.37,real
4,2026-02-04T15:35:00+00:00,180,3.3242,3.3242,real
5,2026-02-10T23:50:00+00:00,-180,0.1283,-0.1283,real
5,2026-02-10T23:50:00+00:00,-175,0.0641,0.0641,real
5,2026-02-10T23:50:00+00:00,-170,0.0385,0.0385,real
5,2026-02-10T23:50:00+00:00,-165,0.0898,-0.0898,real
5,2026-02-10T23:50:00+00:00,-160,0.1026,-0.1026,real
5,2026-02-10T23:50:00+00:00,-155,0.1411,-0.1411,real
5,2026-02-10T23:50:00+00:00,-150,0.1366,-0.1366,real
5,2026-02-10T23:50:00+00:00,-145,0.1603,-0.1603,real
5,2026-02-10T23:50:00+00:00,-140,0.077,-0.077,real
5,2026-02-10T23:50:00+00:00,-135,0.0962,-0.0962,real
5,2026-02-10T23:50:00+00:00,-130,0.0641,-0.0641,real
5,2026-02-10T23:50:00+00:00,-125,0.0384,-0.0384,real
5,2026-02-10T23:50:00+00:00,-120,0.0898,-0.0898,real
5,2026-02-10T23:50:00+00:00,-115,0.2181,-0.2181,real
5,2026-02-10T23:50:00+00:00,-110,0.077,-0.077,real
5,2026-02-10T23:50:00+00:00,-105,0.4425,-0.4425,real
5,2026-02-10T23:50:00+00:00,-95,0.0513,-0.0513,real
5,2026-02-10T23:50:00+00:00,-90,0.1411,-0.1411,real
5,2026-02-10T23:50:00+00:00,-85,0.3976,-0.3976,real
5,2026-02-10T23:50:00+00:00,-70,0.744,-0.744,real
5,2026-02-10T23:50:00+00:00,-65,0.0513,-0.0513,real
5,2026-02-10T23:50:00+00:00,-60,0.3976,-0.3976,real
5,2026-02-10T23:50:00+00:00,-50,0.0921,0.0921,real
5,2026-02-10T23:50:00+00:00,-45,0.0449,-0.0449,real
5,2026-02-10T23:50:00+00:00,-40,0.0513,-0.0513,real
5,2026-02-10T23:50:00+00:00,-35,0.0898,0.0898,real
5,2026-02-10T23:50:00+00:00,-30,0.0513,-0.0513,real
5,2026-02-10T23:50:00+00:00,-20,0.1154,0.1154,real
5,2026-02-10T23:50:00+00:00,-15,0.0513,-0.0513,real
5,2026-02-10T23:50:00+00:00,-10,0.1154,0.1154,real
5,2026-02-10T23:50:00+00:00,-5,0.0128,-0.0128,real
5,2026-02-10T23:50:00+00:00,0,0.0,0.0,real
5,2026-02-10T23:50:00+00:00,5,0.1154,0.1154,real
6,2026-02-17T09:00:00+00:00,0,0.0,0.0,real
6,2026-02-17T09:00:00+00:00,5,0.1566,-0.1566,real
6,2026-02-17T09:00:00+00:00,10,0.0783,-0.0783,real
6,2026-02-17T09:00:00+00:00,15,0.0131,0.0131,real
6,2026-02-17T09:00:00+00:00,20,0.1697,0.1697,real
6,2026-02-17T09:00:00+00:00,25,0.2219,0.2219,real
6,2026-02-17T09:00:00+00:00,30,0.0261,0.0261,real
6,2026-02-17T09:00:00+00:00,35,0.0131,0.0131,real
6,2026-02-17T09:00:00+00:00,40,0.0783,-0.0783,real
6,2026-02-17T09:00:00+00:00,45,0.1175,0.1175,real
6,2026-02-17T09:00:00+00:00,50,0.248,0.248,real
6,2026-02-17T09:00:00+00:00,55,0.2349,0.2349,real
6,2026-02-17T09:00:00+00:00,60,0.509,0.509,real
6,2026-02-17T09:00:00+00:00,65,0.5612,0.5612,real
6,2026-02-17T09:00:00+00:00,70,0.5351,0.5351,real
6,2026-02-17T09:00:00+00:00,75,0.4568,0.4568,real
6,2026-02-17T09:00:00+00:00,80,0.5221,0.5221,real
6,2026-02-17T09:00:00+00:00,85,0.4437,0.4437,real
6,2026-02-17T09:00:00+00:00,90,0.6265,0.6265,real
6,2026-02-17T09:00:00+00:00,95,0.757,0.757,real
6,2026-02-17T09:00:00+00:00,100,0.7831,0.7831,real
6,2026-02-17T09:00:00+00:00,105,0.8222,0.8222,real
6,2026-02-17T09:00:00+00:00,110,0.77,0.77,real
6,2026-02-17T09:00:00+00:00,115,0.8353,0.8353,real
6,2026-02-17T09:00:00+00:00,120,0.9005,0.9005,real
6,2026-02-17T09:00:00+00:00,125,1.2138,1.2138,real
6,2026-02-17T09:00:00+00:00,130,1.2399,1.2399,real
6,2026-02-17T09:00:00+00:00,135,1.1616,1.1616,real
6,2026-02-17T09:00:00+00:00,140,1.1616,1.1616,real
6,2026-02-17T09:00:00+00:00,145,1.1355,1.1355,real
6,2026-02-17T09:00:00+00:00,150,1.3573,1.3573,real
6,2026-02-17T09:00:00+00:00,155,1.5401,1.5401,real
6,2026-02-17T09:00:00+00:00,160,1.5009,1.5009,real
6,2026-02-17T09:00:00+00:00,165,1.5531,1.5531,real
6,2026-02-17T09:00:00+00:00,170,1.4879,1.4879,real
6,2026-02-17T09:00:00+00:00,175,1.1224,1.1224,real
6,2026-02-17T09:00:00+00:00,180,1.2268,1.2268,real
7,2026-02-17T09:00:00+00:00,0,0.0,0.0,real
7,2026-02-17T09:00:00+00:00,5,0.1566,-0.1566,real
7,2026-02-17T09:00:00+00:00,10,0.0783,-0.0783,real
7,2026-02-17T09:00:00+00:00,15,0.0131,0.0131,real
7,2026-02-17T09:00:00+00:00,20,0.1697,0.1697,real
7,2026-02-17T09:00:00+00:00,25,0.2219,0.2219,real
7,2026-02-17T09:00:00+00:00,30,0.0261,0.0261,real
7,2026-02-17T09:00:00+00:00,35,0.0131,0.0131,real
7,2026-02-17T09:00:00+00:00,40,0.0783,-0.0783,real
7,2026-02-17T09:00:00+00:00,45,0.1175,0.1175,real
7,2026-02-17T09:00:00+00:00,50,0.248,0.248,real
7,2026-02-17T09:00:00+00:00,55,0.2349,0.2349,real
7,2026-02-17T09:00:00+00:00,60,0.509,0.509,real
7,2026-02-17T09:00:00+00:00,65,0.5612,0.5612,real
7,2026-02-17T09:00:00+00:00,70,0.5351,0.5351,real
7,2026-02-17T09:00:00+00:00,75,0.4568,0.4568,real
7,2026-02-17T09:00:00+00:00,80,0.5221,0.5221,real
7,2026-02-17T09:00:00+00:00,85,0.4437,0.4437,real
7,2026-02-17T09:00:00+00:00,90,0.6265,0.6265,real
7,2026-02-17T09:00:00+00:00,95,0.757,0.757,real
7,2026-02-17T09:00:00+00:00,100,0.7831,0.7831,real
7,2026-02-17T09:00:00+00:00,105,0.8222,0.8222,real
7,2026-02-17T09:00:00+00:00,110,0.77,0.77,real
7,2026-02-17T09:00:00+00:00,115,0.8353,0.8353,real
7,2026-02-17T09:00:00+00:00,120,0.9005,0.9005,real
7,2026-02-17T09:00:00+00:00,125,1.2138,1.2138,real
7,2026-02-17T09:00:00+00:00,130,1.2399,1.2399,real
7,2026-02-17T09:00:00+00:00,135,1.1616,1.1616,real
7,2026-02-17T09:00:00+00:00,140,1.1616,1.1616,real
7,2026-02-17T09:00:00+00:00,145,1.1355,1.1355,real
7,2026-02-17T09:00:00+00:00,150,1.3573,1.3573,real
7,2026-02-17T09:00:00+00:00,155,1.5401,1.5401,real
7,2026-02-17T09:00:00+00:00,160,1.5009,1.5009,real
7,2026-02-17T09:00:00+00:00,165,1.5531,1.5531,real
7,2026-02-17T09:00:00+00:00,170,1.4879,1.4879,real
7,2026-02-17T09:00:00+00:00,175,1.1224,1.1224,real
7,2026-02-17T09:00:00+00:00,180,1.2268,1.2268,real
8,2026-02-17T15:00:00+00:00,-180,1.865,1.865,real
8,2026-02-17T15:00:00+00:00,-175,1.7468,1.7468,real
8,2026-02-17T15:00:00+00:00,-170,1.7205,1.7205,real
8,2026-02-17T15:00:00+00:00,-165,1.7468,1.7468,real
8,2026-02-17T15:00:00+00:00,-160,1.7731,1.7731,real
8,2026-02-17T15:00:00+00:00,-155,1.8387,1.8387,real
8,2026-02-17T15:00:00+00:00,-150,1.6417,1.6417,real
8,2026-02-17T15:00:00+00:00,-145,1.7731,1.7731,real
8,2026-02-17T15:00:00+00:00,-140,1.7993,1.7993,real
8,2026-02-17T15:00:00+00:00,-135,1.668,1.668,real
8,2026-02-17T15:00:00+00:00,-130,1.5366,1.5366,real
8,2026-02-17T15:00:00+00:00,-125,1.379,1.379,real
8,2026-02-17T15:00:00+00:00,-120,1.4578,1.4578,real
8,2026-02-17T15:00:00+00:00,-115,1.247,1.247,real
8,2026-02-17T15:00:00+00:00,-110,1.2486,1.2486,real
8,2026-02-17T15:00:00+00:00,-105,1.3528,1.3528,real
8,2026-02-17T15:00:00+00:00,-100,1.0244,1.0244,real
8,2026-02-17T15:00:00+00:00,-95,1.1689,1.1689,real
8,2026-02-17T15:00:00+00:00,-90,1.1229,1.1229,real
8,2026-02-17T15:00:00+00:00,-85,0.918,0.918,real
8,2026-02-17T15:00:00+00:00,-80,1.2561,1.2561,real
8,2026-02-17T15:00:00+00:00,-75,1.2607,1.2607,real
8,2026-02-17T15:00:00+00:00,-70,0.1313,-0.1313,real
8,2026-02-17T15:00:00+00:00,-65,0.3563,-0.3563,real
8,2026-02-17T15:00:00+00:00,-60,0.0263,0.0263,real
8,2026-02-17T15:00:00+00:00,-55,0.0667,-0.0667,real
8,2026-02-17T15:00:00+00:00,-50,0.2242,0.2242,real
8,2026-02-17T15:00:00+00:00,-30,0.1313,0.1313,real
8,2026-02-17T15:00:00+00:00,-25,0.394,0.394,real
8,2026-02-17T15:00:00+00:00,-20,0.1576,0.1576,real
8,2026-02-17T15:00:00+00:00,-15,0.1182,-0.1182,real
8,2026-02-17T15:00:00+00:00,-10,0.1707,-0.1707,real
8,2026-02-17T15:00:00+00:00,-5,0.3152,-0.3152,real
8,2026-02-17T15:00:00+00:00,0,0.0,0.0,real
8,2026-02-17T15:00:00+00:00,5,0.0394,0.0394,real
8,2026-02-17T15:00:00+00:00,10,0.1839,-0.1839,real
8,2026-02-17T15:00:00+00:00,15,0.4794,-0.4794,real
8,2026-02-17T15:00:00+00:00,20,0.5188,-0.5188,real
8,2026-02-17T15:00:00+00:00,25,0.9456,-0.9456,real
8,2026-02-17T15:00:00+00:00,30,0.9325,-0.9325,real
8,2026-02-17T15:00:00+00:00,35,1.0901,-1.0901,real
8,2026-02-17T15:00:00+00:00,40,1.1164,-1.1164,real
8,2026-02-17T15:00:00+00:00,45,1.077,-1.077,real
8,2026-02-17T15:00:00+00:00,50,1.1558,-1.1558,real
8,2026-02-17T15:00:00+00:00,55,1.0113,-1.0113,real
8,2026-02-17T15:00:00+00:00,60,0.88,-0.88,real
8,2026-02-17T15:00:00+00:00,65,0.7749,-0.7749,real
8,2026-02-17T15:00:00+00:00,70,0.7683,-0.7683,real
8,2026-02-17T15:00:00+00:00,75,0.6041,-0.6041,real
8,2026-02-17T15:00:00+00:00,80,0.6041,-0.6041,real
8,2026-02-17T15:00:00+00:00,85,0.6567,-0.6567,real
8,2026-02-17T15:00:00+00:00,90,0.6041,-0.6041,real
8,2026-02-17T15:00:00+00:00,95,0.8143,-0.8143,real
8,2026-02-17T15:00:00+00:00,100,0.8603,-0.8603,real
8,2026-02-17T15:00:00+00:00,105,0.6961,-0.6961,real
8,2026-02-17T15:00:00+00:00,110,0.486,-0.486,real
8,2026-02-17T15:00:00+00:00,115,0.4728,-0.4728,real
8,2026-02-17T15:00:00+00:00,120,0.7355,-0.7355,real
8,2026-02-17T15:00:00+00:00,125,0.9456,-0.9456,real
8,2026-02-17T15:00:00+00:00,130,0.88,-0.88,real
8,2026-02-17T15:00:00+00:00,135,1.0638,-1.0638,real
8,2026-02-17T15:00:00+00:00,140,1.0244,-1.0244,real
8,2026-02-17T15:00:00+00:00,145,0.8012,-0.8012,real
8,2026-02-17T15:00:00+00:00,150,0.8274,-0.8274,real
8,2026-02-17T15:00:00+00:00,155,0.7618,-0.7618,real
8,2026-02-17T15:00:00+00:00,160,0.7421,-0.7421,real
8,2026-02-17T15:00:00+00:00,165,0.7224,-0.7224,real
8,2026-02-17T15:00:00+00:00,170,0.8012,-0.8012,real
8,2026-02-17T15:00:00+00:00,175,0.7224,-0.7224,real
8,2026-02-17T15:00:00+00:00,180,0.6041,-0.6041,real
9,2026-02-19T09:00:00+00:00,0,0.0,0.0,real
9,2026-02-19T09:00:00+00:00,5,0.1614,-0.1614,real
9,2026-02-19T09:00:00+00:00,10,0.1863,-0.1863,real
9,2026-02-19T09:00:00+00:00,15,0.3725,-0.3725,real
9,2026-02-19T09:00:00+00:00,20,0.534,-0.534,real
9,2026-02-19T09:00:00+00:00,25,0.6706,-0.6706,real
9,2026-02-19T09:00:00+00:00,30,0.5588,-0.5588,real
9,2026-02-19T09:00:00+00:00,35,0.4719,-0.4719,real
9,2026-02-19T09:00:00+00:00,40,0.6581,-0.6581,real
9,2026-02-19T09:00:00+00:00,45,0.6457,-0.6457,real
9,2026-02-19T09:00:00+00:00,50,0.6333,-0.6333,real
9,2026-02-19T09:00:00+00:00,55,0.5588,-0.5588,real
9,2026-02-19T09:00:00+00:00,60,0.5961,-0.5961,real
9,2026-02-19T09:00:00+00:00,65,0.4346,-0.4346,real
9,2026-02-19T09:00:00+00:00,70,0.2608,-0.2608,real
9,2026-02-19T09:00:00+00:00,75,0.534,-0.534,real
9,2026-02-19T09:00:00+00:00,80,0.5464,-0.5464,real
9,2026-02-19T09:00:00+00:00,85,0.6581,-0.6581,real
9,2026-02-19T09:00:00+00:00,90,0.6085,-0.6085,real
9,2026-02-19T09:00:00+00:00,95,0.4719,-0.4719,real
9,2026-02-19T09:00:00+00:00,100,0.4346,-0.4346,real
9,2026-02-19T09:00:00+00:00,105,0.2608,-0.2608,real
9,2026-02-19T09:00:00+00:00,110,0.2235,-0.2235,real
9,2026-02-19T09:00:00+00:00,115,0.2732,-0.2732,real
9,2026-02-19T09:00:00+00:00,120,0.3601,-0.3601,real
9,2026-02-19T09:00:00+00:00,125,0.4098,-0.4098,real
9,2026-02-19T09:00:00+00:00,130,0.3353,-0.3353,real
9,2026-02-19T09:00:00+00:00,135,0.3477,-0.3477,real
9,2026-02-19T09:00:00+00:00,140,0.447,-0.447,real
9,2026-02-19T09:00:00+00:00,145,0.2856,-0.2856,real
9,2026-02-19T09:00:00+00:00,150,0.0497,-0.0497,real
9,2026-02-19T09:00:00+00:00,155,0.0124,-0.0124,real
9,2026-02-19T09:00:00+00:00,160,0.0621,0.0621,real
9,2026-02-19T09:00:00+00:00,165,0.0,0.0,real
9,2026-02-19T09:00:00+00:00,170,0.0745,-0.0745,real
9,2026-02-19T09:00:00+00:00,175,0.2235,-0.2235,real
9,2026-02-19T09:00:00+00:00,180,0.1738,-0.1738,real
10,2026-03-03T22:00:00+00:00,-180,0.4918,-0.4918,real
10,2026-03-03T22:00:00+00:00,-175,0.3385,-0.3385,real
10,2026-03-03T22:00:00+00:00,-170,0.5795,-0.5795,real
10,2026-03-03T22:00:00+00:00,-165,0.7438,-0.7438,real
10,2026-03-03T22:00:00+00:00,-160,0.9356,-0.9356,real
10,2026-03-03T22:00:00+00:00,-155,0.5576,-0.5576,real
10,2026-03-03T22:00:00+00:00,-150,0.3385,-0.3385,real
10,2026-03-03T22:00:00+00:00,-145,2.2668,-2.2668,real
10,2026-03-03T22:00:00+00:00,-140,3.7131,-3.7131,real
10,2026-03-03T22:00:00+00:00,-135,2.968,-2.968,real
10,2026-03-03T22:00:00+00:00,-130,2.3983,-2.3983,real
10,2026-03-03T22:00:00+00:00,-125,1.8614,-1.8614,real
10,2026-03-03T22:00:00+00:00,-120,1.6642,-1.6642,real
10,2026-03-03T22:00:00+00:00,-115,2.4093,-2.4093,real
10,2026-03-03T22:00:00+00:00,-110,2.1792,-2.1792,real
10,2026-03-03T22:00:00+00:00,-105,2.0696,-2.0696,real
10,2026-03-03T22:00:00+00:00,-100,2.3545,-2.3545,real
10,2026-03-03T22:00:00+00:00,-95,2.0696,-2.0696,real
10,2026-03-03T22:00:00+00:00,-90,1.6423,-1.6423,real
10,2026-03-03T22:00:00+00:00,-85,1.3574,-1.3574,real
10,2026-03-03T22:00:00+00:00,-80,1.6642,-1.6642,real
10,2026-03-03T22:00:00+00:00,-75,1.4999,-1.4999,real
10,2026-03-03T22:00:00+00:00,-70,1.6313,-1.6313,real
