id,created_at,content_text,url,replies_count,reblogs_count,favourites_count
115814617728790414,2025-12-31T14:20:22.277Z,,https://truthsocial.com/@realDonaldTrump/115814617728790414,1865,4419,13448
115814530455966257,2025-12-31T13:58:10.600Z,,https://truthsocial.com/@realDonaldTrump/115814530455966257,1270,5411,21935
115814390834030545,2025-12-31T13:22:40.140Z,,https://truthsocial.com/@realDonaldTrump/115814390834030545,1588,5069,19683
115811936714151078,2025-12-31T02:58:33.307Z,,https://truthsocial.com/@realDonaldTrump/115811936714151078,4486,6973,28754
115810938895873142,2025-12-30T22:44:47.743Z,,https://truthsocial.com/@realDonaldTrump/115810938895873142,5518,8224,23036
115810936844871833,2025-12-30T22:44:16.445Z,,https://truthsocial.com/@realDonaldTrump/115810936844871833,1075,4954,14840
115810934711959436,2025-12-30T22:43:43.899Z,,https://truthsocial.com/@realDonaldTrump/115810934711959436,606,4367,14378
115810932655688574,2025-12-30T22:43:12.526Z,,https://truthsocial.com/@realDonaldTrump/115810932655688574,421,3317,11752
115810913167120058,2025-12-30T22:38:15.150Z,,https://truthsocial.com/@realDonaldTrump/115810913167120058,470,2960,11296
115810906977143099,2025-12-30T22:36:40.703Z,,https://truthsocial.com/@realDonaldTrump/115810906977143099,413,2592,10144
115810906095063775,2025-12-30T22:36:27.240Z,,https://truthsocial.com/@realDonaldTrump/115810906095063775,312,2498,9465
115810905345610788,2025-12-30T22:36:15.805Z,,https://truthsocial.com/@realDonaldTrump/115810905345610788,579,2498,10017
115810718304828331,2025-12-30T21:48:41.786Z,,https://truthsocial.com/@realDonaldTrump/115810718304828331,1680,3949,11093
115810716798307317,2025-12-30T21:48:18.801Z,,https://truthsocial.com/@realDonaldTrump/115810716798307317,496,2854,11129
115810715225124666,2025-12-30T21:47:54.795Z,,https://truthsocial.com/@realDonaldTrump/115810715225124666,516,2800,11218
115810713030550767,2025-12-30T21:47:21.308Z,,https://truthsocial.com/@realDonaldTrump/115810713030550767,270,2441,9674
115810711432191643,2025-12-30T21:46:56.918Z,,https://truthsocial.com/@realDonaldTrump/115810711432191643,327,2367,10138
115810709647434944,2025-12-30T21:46:29.686Z,,https://truthsocial.com/@realDonaldTrump/115810709647434944,362,2323,9305
115810686186203677,2025-12-30T21:40:31.698Z,,https://truthsocial.com/@realDonaldTrump/115810686186203677,550,2372,9785
115810683606018453,2025-12-30T21:39:52.329Z,,https://truthsocial.com/@realDonaldTrump/115810683606018453,339,2003,8892
115810682102252570,2025-12-30T21:39:29.379Z,,https://truthsocial.com/@realDonaldTrump/115810682102252570,310,1887,8271
115810597668691530,2025-12-30T21:18:01.026Z,,https://truthsocial.com/@realDonaldTrump/115810597668691530,623,2053,7281
115798254849714441,2025-12-28T16:59:04.564Z,,https://truthsocial.com/@realDonaldTrump/115798254849714441,6765,9980,28024
115798248300543534,2025-12-28T16:57:24.628Z,,https://truthsocial.com/@realDonaldTrump/115798248300543534,2028,7875,23735
115798247418895666,2025-12-28T16:57:11.179Z,,https://truthsocial.com/@realDonaldTrump/115798247418895666,952,3782,14287
115798238515803347,2025-12-28T16:54:55.329Z,,https://truthsocial.com/@realDonaldTrump/115798238515803347,1699,5442,20577
115798237843100749,2025-12-28T16:54:45.061Z,,https://truthsocial.com/@realDonaldTrump/115798237843100749,471,2965,13529
115798213364038844,2025-12-28T16:48:31.580Z,,https://truthsocial.com/@realDonaldTrump/115798213364038844,3482,7032,34617
115797695341052561,2025-12-28T14:36:47.174Z,,https://truthsocial.com/@realDonaldTrump/115797695341052561,1940,5429,24352
115791817694825755,2025-12-27T13:42:01.374Z,,https://truthsocial.com/@realDonaldTrump/115791817694825755,5982,9225,39148
115791772938559943,2025-12-27T13:30:38.446Z,,https://truthsocial.com/@realDonaldTrump/115791772938559943,3006,7363,34485
115791568431162058,2025-12-27T12:38:37.912Z,,https://truthsocial.com/@realDonaldTrump/115791568431162058,1648,6244,22640
115788511889412411,2025-12-26T23:41:18.788Z,,https://truthsocial.com/@realDonaldTrump/115788511889412411,1817,5830,24938
115788344840750960,2025-12-26T22:58:49.829Z,,https://truthsocial.com/@realDonaldTrump/115788344840750960,5247,8988,33119
115787817857959030,2025-12-26T20:44:48.869Z,,https://truthsocial.com/@realDonaldTrump/115787817857959030,3114,4221,22639
115787811699981289,2025-12-26T20:43:14.874Z,,https://truthsocial.com/@realDonaldTrump/115787811699981289,2854,5445,30948
115786795634809942,2025-12-26T16:24:50.819Z,,https://truthsocial.com/@realDonaldTrump/115786795634809942,2156,5859,29699
115786794866668336,2025-12-26T16:24:39.100Z,,https://truthsocial.com/@realDonaldTrump/115786794866668336,1052,4478,19673
115786778118857114,2025-12-26T16:20:23.547Z,,https://truthsocial.com/@realDonaldTrump/115786778118857114,1236,8682,23485
115786765163808034,2025-12-26T16:17:05.872Z,,https://truthsocial.com/@realDonaldTrump/115786765163808034,1103,7231,23127
115786753989451101,2025-12-26T16:14:15.359Z,,https://truthsocial.com/@realDonaldTrump/115786753989451101,1122,4689,15181
115786745967133949,2025-12-26T16:12:12.951Z,,https://truthsocial.com/@realDonaldTrump/115786745967133949,743,5027,17396
115785989562903976,2025-12-26T12:59:51.141Z,,https://truthsocial.com/@realDonaldTrump/115785989562903976,1850,7573,21590
115785988808868725,2025-12-26T12:59:39.634Z,,https://truthsocial.com/@realDonaldTrump/115785988808868725,486,3898,14547
115785980589547737,2025-12-26T12:57:34.218Z,,https://truthsocial.com/@realDonaldTrump/115785980589547737,997,4659,18045
115785935602103818,2025-12-26T12:46:07.763Z,,https://truthsocial.com/@realDonaldTrump/115785935602103818,1177,4673,18807
115785910842203078,2025-12-26T12:39:49.957Z,,https://truthsocial.com/@realDonaldTrump/115785910842203078,655,4416,18597
115785909319650055,2025-12-26T12:39:26.725Z,,https://truthsocial.com/@realDonaldTrump/115785909319650055,1006,4510,16620
115785906687175720,2025-12-26T12:38:46.555Z,,https://truthsocial.com/@realDonaldTrump/115785906687175720,373,3482,11818
115785904480766736,2025-12-26T12:38:12.888Z,,https://truthsocial.com/@realDonaldTrump/115785904480766736,313,3509,13984
115782891296626533,2025-12-25T23:51:55.384Z,,https://truthsocial.com/@realDonaldTrump/115782891296626533,7179,12839,50548
115782683955516402,2025-12-25T22:59:11.571Z,,https://truthsocial.com/@realDonaldTrump/115782683955516402,4097,10504,39062
115782211914729509,2025-12-25T20:59:08.804Z,,https://truthsocial.com/@realDonaldTrump/115782211914729509,2251,7574,21487
115782210942962911,2025-12-25T20:58:53.975Z,,https://truthsocial.com/@realDonaldTrump/115782210942962911,628,3824,13972
115782210003316256,2025-12-25T20:58:39.635Z,,https://truthsocial.com/@realDonaldTrump/115782210003316256,914,4766,15788
115782209190075395,2025-12-25T20:58:27.226Z,,https://truthsocial.com/@realDonaldTrump/115782209190075395,445,2644,10758
115782202976554158,2025-12-25T20:56:52.416Z,,https://truthsocial.com/@realDonaldTrump/115782202976554158,645,4945,14502
115782202206500080,2025-12-25T20:56:40.668Z,,https://truthsocial.com/@realDonaldTrump/115782202206500080,228,2461,9611
115782201176425529,2025-12-25T20:56:24.951Z,,https://truthsocial.com/@realDonaldTrump/115782201176425529,377,3389,12906
115782200419465450,2025-12-25T20:56:13.397Z,,https://truthsocial.com/@realDonaldTrump/115782200419465450,182,1950,8995
115782187461315486,2025-12-25T20:52:55.674Z,,https://truthsocial.com/@realDonaldTrump/115782187461315486,334,2680,10250
115782185742321465,2025-12-25T20:52:29.446Z,,https://truthsocial.com/@realDonaldTrump/115782185742321465,408,3168,10684
115782185027062947,2025-12-25T20:52:18.531Z,,https://truthsocial.com/@realDonaldTrump/115782185027062947,156,1794,7265
115782183993671177,2025-12-25T20:52:02.762Z,,https://truthsocial.com/@realDonaldTrump/115782183993671177,382,2903,8327
115778736992201236,2025-12-25T06:15:25.694Z,,https://truthsocial.com/@realDonaldTrump/115778736992201236,1202,4065,15871
115778736168364585,2025-12-25T06:15:13.120Z,,https://truthsocial.com/@realDonaldTrump/115778736168364585,389,2460,10808
115778735313543517,2025-12-25T06:15:00.080Z,,https://truthsocial.com/@realDonaldTrump/115778735313543517,1251,4975,14863
115778734057730784,2025-12-25T06:14:40.918Z,,https://truthsocial.com/@realDonaldTrump/115778734057730784,540,3106,11001
115778730997422426,2025-12-25T06:13:54.221Z,,https://truthsocial.com/@realDonaldTrump/115778730997422426,499,3822,13800
115778730021385271,2025-12-25T06:13:39.325Z,,https://truthsocial.com/@realDonaldTrump/115778730021385271,213,2033,9391
115778728419281380,2025-12-25T06:13:14.883Z,,https://truthsocial.com/@realDonaldTrump/115778728419281380,1415,3477,10762
115778727549815214,2025-12-25T06:13:01.611Z,,https://truthsocial.com/@realDonaldTrump/115778727549815214,235,1827,7471
115778726793238326,2025-12-25T06:12:50.070Z,,https://truthsocial.com/@realDonaldTrump/115778726793238326,644,3156,10287
115778725810620003,2025-12-25T06:12:35.073Z,,https://truthsocial.com/@realDonaldTrump/115778725810620003,184,1691,6916
115778725132924670,2025-12-25T06:12:24.737Z,,https://truthsocial.com/@realDonaldTrump/115778725132924670,636,3625,9389
115778722819007127,2025-12-25T06:11:49.428Z,,https://truthsocial.com/@realDonaldTrump/115778722819007127,216,1862,6744
115778721644001527,2025-12-25T06:11:31.501Z,,https://truthsocial.com/@realDonaldTrump/115778721644001527,361,2522,7967
115778720750810683,2025-12-25T06:11:17.870Z,,https://truthsocial.com/@realDonaldTrump/115778720750810683,183,1575,5984
115778719436380697,2025-12-25T06:10:57.814Z,,https://truthsocial.com/@realDonaldTrump/115778719436380697,320,2683,7454
115778718352842271,2025-12-25T06:10:41.279Z,,https://truthsocial.com/@realDonaldTrump/115778718352842271,111,1370,5394
115778717150531954,2025-12-25T06:10:22.934Z,,https://truthsocial.com/@realDonaldTrump/115778717150531954,264,2604,7393
115778715628906112,2025-12-25T06:09:59.713Z,,https://truthsocial.com/@realDonaldTrump/115778715628906112,143,1422,5470
115778714874423453,2025-12-25T06:09:48.205Z,,https://truthsocial.com/@realDonaldTrump/115778714874423453,287,2343,6776
115778713746344564,2025-12-25T06:09:30.988Z,,https://truthsocial.com/@realDonaldTrump/115778713746344564,95,1219,4683
115778433590740499,2025-12-25T04:58:16.155Z,,https://truthsocial.com/@realDonaldTrump/115778433590740499,0,3,11
115778430678904615,2025-12-25T04:57:31.720Z,,https://truthsocial.com/@realDonaldTrump/115778430678904615,10,60,119
115778423393885295,2025-12-25T04:55:40.561Z,,https://truthsocial.com/@realDonaldTrump/115778423393885295,36,124,288
115778421725219299,2025-12-25T04:55:15.101Z,,https://truthsocial.com/@realDonaldTrump/115778421725219299,35,111,263
115778416953473472,2025-12-25T04:54:02.288Z,,https://truthsocial.com/@realDonaldTrump/115778416953473472,34,85,300
115778415872652953,2025-12-25T04:53:45.795Z,,https://truthsocial.com/@realDonaldTrump/115778415872652953,42,90,250
115778405955523721,2025-12-25T04:51:14.472Z,,https://truthsocial.com/@realDonaldTrump/115778405955523721,0,0,0
115777270368444049,2025-12-25T00:02:26.827Z,,https://truthsocial.com/@realDonaldTrump/115777270368444049,3323,4462,16644
115777189961532523,2025-12-24T23:41:59.879Z,,https://truthsocial.com/@realDonaldTrump/115777189961532523,1293,2861,9314
115777187532951131,2025-12-24T23:41:22.817Z,,https://truthsocial.com/@realDonaldTrump/115777187532951131,541,1938,6992
115777185874091441,2025-12-24T23:40:57.506Z,,https://truthsocial.com/@realDonaldTrump/115777185874091441,294,1630,6633
115777183958226675,2025-12-24T23:40:28.272Z,,https://truthsocial.com/@realDonaldTrump/115777183958226675,350,1993,7775
115777182422408467,2025-12-24T23:40:04.838Z,,https://truthsocial.com/@realDonaldTrump/115777182422408467,575,1987,7087
115772932017222359,2025-12-24T05:39:08.832Z,,https://truthsocial.com/@realDonaldTrump/115772932017222359,8805,8244,38028
115772922954148853,2025-12-24T05:36:50.542Z,,https://truthsocial.com/@realDonaldTrump/115772922954148853,4848,5899,26342
115772871198579287,2025-12-24T05:23:40.817Z,,https://truthsocial.com/@realDonaldTrump/115772871198579287,2810,4317,21522
115772841536331132,2025-12-24T05:16:08.206Z,,https://truthsocial.com/@realDonaldTrump/115772841536331132,1897,4345,20898
115771638702591740,2025-12-24T00:10:14.421Z,,https://truthsocial.com/@realDonaldTrump/115771638702591740,1836,4407,21778
115771425501030740,2025-12-23T23:16:01.183Z,,https://truthsocial.com/@realDonaldTrump/115771425501030740,0,0,0
115771425061663851,2025-12-23T23:15:54.576Z,,https://truthsocial.com/@realDonaldTrump/115771425061663851,2049,6900,17571
115771424134739431,2025-12-23T23:15:40.411Z,,https://truthsocial.com/@realDonaldTrump/115771424134739431,482,3113,10049
115770367420942580,2025-12-23T18:46:56.202Z,,https://truthsocial.com/@realDonaldTrump/115770367420942580,1248,4416,17674
115770165868454573,2025-12-23T17:55:40.715Z,,https://truthsocial.com/@realDonaldTrump/115770165868454573,1552,4769,17699
115769520157248739,2025-12-23T15:11:27.946Z,,https://truthsocial.com/@realDonaldTrump/115769520157248739,1927,5517,20112
115769455906748881,2025-12-23T14:55:07.558Z,,https://truthsocial.com/@realDonaldTrump/115769455906748881,3714,5344,23851
115769417518541473,2025-12-23T14:45:21.803Z,,https://truthsocial.com/@realDonaldTrump/115769417518541473,587,3213,14072
115769302680506780,2025-12-23T14:16:09.512Z,,https://truthsocial.com/@realDonaldTrump/115769302680506780,2402,7618,32839
115767241940653010,2025-12-23T05:32:05.158Z,,https://truthsocial.com/@realDonaldTrump/115767241940653010,2939,6406,23992
115766436001136705,2025-12-23T02:07:07.457Z,,https://truthsocial.com/@realDonaldTrump/115766436001136705,1068,3807,13756
115766427527255324,2025-12-23T02:04:58.156Z,,https://truthsocial.com/@realDonaldTrump/115766427527255324,923,3175,11723
115766194471748593,2025-12-23T01:05:42.053Z,,https://truthsocial.com/@realDonaldTrump/115766194471748593,856,3593,16960
115760835934170593,2025-12-22T02:22:57.216Z,,https://truthsocial.com/@realDonaldTrump/115760835934170593,2739,5336,20440
115760829286615399,2025-12-22T02:21:15.785Z,,https://truthsocial.com/@realDonaldTrump/115760829286615399,1698,5401,25137
115760568118126841,2025-12-22T01:14:50.740Z,,https://truthsocial.com/@realDonaldTrump/115760568118126841,2358,5480,24635
115760563666452538,2025-12-22T01:13:42.811Z,,https://truthsocial.com/@realDonaldTrump/115760563666452538,1251,5213,23331
115760562424623455,2025-12-22T01:13:23.794Z,,https://truthsocial.com/@realDonaldTrump/115760562424623455,1219,5122,23636
115760561540102910,2025-12-22T01:13:10.370Z,,https://truthsocial.com/@realDonaldTrump/115760561540102910,941,5326,19076
115760561029961357,2025-12-22T01:13:02.583Z,,https://truthsocial.com/@realDonaldTrump/115760561029961357,633,3778,16825
115760559837426054,2025-12-22T01:12:44.390Z,,https://truthsocial.com/@realDonaldTrump/115760559837426054,506,3939,16240
115754574755767978,2025-12-20T23:50:39.215Z,,https://truthsocial.com/@realDonaldTrump/115754574755767978,0,0,1
115754574380065681,2025-12-20T23:50:33.485Z,,https://truthsocial.com/@realDonaldTrump/115754574380065681,0,0,1
115754571956299155,2025-12-20T23:49:56.501Z,,https://truthsocial.com/@realDonaldTrump/115754571956299155,1469,5004,15802
115754059136466585,2025-12-20T21:39:31.491Z,,https://truthsocial.com/@realDonaldTrump/115754059136466585,1807,5918,22655
115753614039585949,2025-12-20T19:46:19.850Z,,https://truthsocial.com/@realDonaldTrump/115753614039585949,1109,5919,24612
115750227263339859,2025-12-20T05:25:01.744Z,,https://truthsocial.com/@realDonaldTrump/115750227263339859,3126,6142,27864
115748998203463423,2025-12-20T00:12:27.820Z,,https://truthsocial.com/@realDonaldTrump/115748998203463423,1376,4878,25327
115748995021059823,2025-12-20T00:11:39.262Z,,https://truthsocial.com/@realDonaldTrump/115748995021059823,802,3795,19285
115748898604800291,2025-12-19T23:47:08.064Z,,https://truthsocial.com/@realDonaldTrump/115748898604800291,3519,9083,31763
115748870260800797,2025-12-19T23:39:55.571Z,,https://truthsocial.com/@realDonaldTrump/115748870260800797,627,3714,19046
115748701721247530,2025-12-19T22:57:03.862Z,,https://truthsocial.com/@realDonaldTrump/115748701721247530,1605,6548,25445
115748555238487311,2025-12-19T22:19:48.714Z,,https://truthsocial.com/@realDonaldTrump/115748555238487311,1100,4270,21641
115748466708380170,2025-12-19T21:57:17.851Z,,https://truthsocial.com/@realDonaldTrump/115748466708380170,545,3553,17300
115748453260594922,2025-12-19T21:53:52.652Z,,https://truthsocial.com/@realDonaldTrump/115748453260594922,431,3371,16740
115747232618687626,2025-12-19T16:43:27.094Z,,https://truthsocial.com/@realDonaldTrump/115747232618687626,3302,7408,27358
115747054082175146,2025-12-19T15:58:02.918Z,,https://truthsocial.com/@realDonaldTrump/115747054082175146,632,3596,13878
115746995517654860,2025-12-19T15:43:09.290Z,,https://truthsocial.com/@realDonaldTrump/115746995517654860,1774,4942,14787
115746937797990743,2025-12-19T15:28:28.525Z,,https://truthsocial.com/@realDonaldTrump/115746937797990743,1502,5269,18252
115746927359326655,2025-12-19T15:25:49.244Z,,https://truthsocial.com/@realDonaldTrump/115746927359326655,653,3898,16007
115744604019079688,2025-12-19T05:34:57.884Z,,https://truthsocial.com/@realDonaldTrump/115744604019079688,2470,5243,21379
115744349172803672,2025-12-19T04:30:09.205Z,,https://truthsocial.com/@realDonaldTrump/115744349172803672,1610,5769,20731
115743433358756069,2025-12-19T00:37:14.991Z,,https://truthsocial.com/@realDonaldTrump/115743433358756069,1506,4512,19763
115742838603762912,2025-12-18T22:05:59.747Z,,https://truthsocial.com/@realDonaldTrump/115742838603762912,933,3705,16355
115742789211395317,2025-12-18T21:53:26.080Z,,https://truthsocial.com/@realDonaldTrump/115742789211395317,429,3243,14376
115742633193769571,2025-12-18T21:13:45.442Z,,https://truthsocial.com/@realDonaldTrump/115742633193769571,904,3181,13895
115742629595806439,2025-12-18T21:12:50.542Z,,https://truthsocial.com/@realDonaldTrump/115742629595806439,265,3069,13465
115742571489420298,2025-12-18T20:58:03.905Z,,https://truthsocial.com/@realDonaldTrump/115742571489420298,323,2813,12213
115742569503999806,2025-12-18T20:57:33.613Z,,https://truthsocial.com/@realDonaldTrump/115742569503999806,262,2612,11463
115736866317724246,2025-12-17T20:47:09.936Z,,https://truthsocial.com/@realDonaldTrump/115736866317724246,5382,6842,25820
115733300541760842,2025-12-17T05:40:20.513Z,,https://truthsocial.com/@realDonaldTrump/115733300541760842,4522,7242,32114
115732907047025888,2025-12-17T04:00:16.288Z,,https://truthsocial.com/@realDonaldTrump/115732907047025888,2726,6587,27065
115732896552615984,2025-12-17T03:57:36.123Z,,https://truthsocial.com/@realDonaldTrump/115732896552615984,3034,8307,35151
115732893354237810,2025-12-17T03:56:47.283Z,,https://truthsocial.com/@realDonaldTrump/115732893354237810,1923,5650,18525
115732816096748860,2025-12-17T03:37:08.427Z,,https://truthsocial.com/@realDonaldTrump/115732816096748860,0,0,0
115732670084362796,2025-12-17T03:00:00.457Z,,https://truthsocial.com/@realDonaldTrump/115732670084362796,1194,4719,21658
115732659042964265,2025-12-17T02:57:11.976Z,,https://truthsocial.com/@realDonaldTrump/115732659042964265,1502,4283,13962
115732274245124697,2025-12-17T01:19:20.426Z,,https://truthsocial.com/@realDonaldTrump/115732274245124697,639,3783,18140
115732218449256267,2025-12-17T01:05:09.049Z,,https://truthsocial.com/@realDonaldTrump/115732218449256267,1211,6086,24714
115732126619539882,2025-12-17T00:41:47.842Z,,https://truthsocial.com/@realDonaldTrump/115732126619539882,469,3557,17073
115731908387416458,2025-12-16T23:46:17.924Z,,https://truthsocial.com/@realDonaldTrump/115731908387416458,4708,13203,50543
115731785428395132,2025-12-16T23:15:01.678Z,,https://truthsocial.com/@realDonaldTrump/115731785428395132,1746,6573,24368
115730964200389797,2025-12-16T19:46:10.731Z,,https://truthsocial.com/@realDonaldTrump/115730964200389797,1439,4505,17019
115730908630818072,2025-12-16T19:32:02.809Z,,https://truthsocial.com/@realDonaldTrump/115730908630818072,1502,5232,24184
115730859844120569,2025-12-16T19:19:38.382Z,,https://truthsocial.com/@realDonaldTrump/115730859844120569,3269,7838,28100
115730644486071082,2025-12-16T18:24:52.318Z,,https://truthsocial.com/@realDonaldTrump/115730644486071082,4428,11467,45525
115730329217357797,2025-12-16T17:04:41.662Z,,https://truthsocial.com/@realDonaldTrump/115730329217357797,1182,5063,18239
115730057824476022,2025-12-16T15:55:40.537Z,,https://truthsocial.com/@realDonaldTrump/115730057824476022,1856,5097,21655
115725803987363092,2025-12-15T21:53:52.131Z,,https://truthsocial.com/@realDonaldTrump/115725803987363092,2539,5695,23452
115724141568860081,2025-12-15T14:51:05.637Z,,https://truthsocial.com/@realDonaldTrump/115724141568860081,35815,9938,42045
115723789685784051,2025-12-15T13:21:36.331Z,,https://truthsocial.com/@realDonaldTrump/115723789685784051,0,0,1
115723741748071230,2025-12-15T13:09:24.860Z,,https://truthsocial.com/@realDonaldTrump/115723741748071230,0,0,0
115723740988431602,2025-12-15T13:09:13.265Z,,https://truthsocial.com/@realDonaldTrump/115723740988431602,0,0,0
115723737240814821,2025-12-15T13:08:16.081Z,,https://truthsocial.com/@realDonaldTrump/115723737240814821,0,0,0
115723732358773802,2025-12-15T13:07:01.588Z,,https://truthsocial.com/@realDonaldTrump/115723732358773802,0,0,0
115723731715188850,2025-12-15T13:06:51.767Z,,https://truthsocial.com/@realDonaldTrump/115723731715188850,0,0,0
115723726120792675,2025-12-15T13:05:26.406Z,,https://truthsocial.com/@realDonaldTrump/115723726120792675,0,0,0
115723725056711325,2025-12-15T13:05:10.170Z,,https://truthsocial.com/@realDonaldTrump/115723725056711325,0,0,0
115723721796049924,2025-12-15T13:04:20.416Z,,https://truthsocial.com/@realDonaldTrump/115723721796049924,0,0,1
115720185685535918,2025-12-14T22:05:03.724Z,,https://truthsocial.com/@realDonaldTrump/115720185685535918,2063,3071,13682
115720167024828284,2025-12-14T22:00:18.985Z,,https://truthsocial.com/@realDonaldTrump/115720167024828284,2934,6842,30672
115720154535825762,2025-12-14T21:57:08.383Z,,https://truthsocial.com/@realDonaldTrump/115720154535825762,712,3919,15328
115715525755974691,2025-12-14T02:19:58.767Z,,https://truthsocial.com/@realDonaldTrump/115715525755974691,3065,5491,26313
115714751735035903,2025-12-13T23:03:08.147Z,,https://truthsocial.com/@realDonaldTrump/115714751735035903,2015,5022,19138
115714676658999589,2025-12-13T22:44:02.575Z,,https://truthsocial.com/@realDonaldTrump/115714676658999589,1286,3978,19797
115714068900493554,2025-12-13T20:09:28.917Z,,https://truthsocial.com/@realDonaldTrump/115714068900493554,0,0,2
115714068315379947,2025-12-13T20:09:19.990Z,,https://truthsocial.com/@realDonaldTrump/115714068315379947,2711,5258,24857
115713851852551574,2025-12-13T19:14:17.027Z,,https://truthsocial.com/@realDonaldTrump/115713851852551574,2115,5205,29300
115713778827349150,2025-12-13T18:55:42.754Z,,https://truthsocial.com/@realDonaldTrump/115713778827349150,1617,5777,22343
115713058860389475,2025-12-13T15:52:36.967Z,,https://truthsocial.com/@realDonaldTrump/115713058860389475,3076,9201,39353
115712618491228158,2025-12-13T14:00:37.465Z,,https://truthsocial.com/@realDonaldTrump/115712618491228158,1394,4580,13793
115710698623079249,2025-12-13T05:52:22.565Z,,https://truthsocial.com/@realDonaldTrump/115710698623079249,3095,7195,25008
115707808536071986,2025-12-12T17:37:23.336Z,,https://truthsocial.com/@realDonaldTrump/115707808536071986,3807,7809,35465
115707313502798437,2025-12-12T15:31:29.731Z,,https://truthsocial.com/@realDonaldTrump/115707313502798437,1430,4916,19148
115707312087324144,2025-12-12T15:31:08.130Z,,https://truthsocial.com/@realDonaldTrump/115707312087324144,651,3068,13414
115707306832597765,2025-12-12T15:29:47.949Z,,https://truthsocial.com/@realDonaldTrump/115707306832597765,887,4292,16980
115707302550052794,2025-12-12T15:28:42.606Z,,https://truthsocial.com/@realDonaldTrump/115707302550052794,1403,4133,16864
115707299491354555,2025-12-12T15:27:55.931Z,,https://truthsocial.com/@realDonaldTrump/115707299491354555,397,3084,13148
115707298063435018,2025-12-12T15:27:34.142Z,,https://truthsocial.com/@realDonaldTrump/115707298063435018,1251,4364,17513
115707297435999316,2025-12-12T15:27:24.570Z,,https://truthsocial.com/@realDonaldTrump/115707297435999316,745,3563,15594
115707296732406642,2025-12-12T15:27:13.835Z,,https://truthsocial.com/@realDonaldTrump/115707296732406642,790,4407,16912
115707295934917011,2025-12-12T15:27:01.666Z,,https://truthsocial.com/@realDonaldTrump/115707295934917011,365,2989,12809
115707295337356337,2025-12-12T15:26:52.546Z,,https://truthsocial.com/@realDonaldTrump/115707295337356337,533,3218,11988
115707294544466975,2025-12-12T15:26:40.448Z,,https://truthsocial.com/@realDonaldTrump/115707294544466975,393,2737,11535
115707293949388284,2025-12-12T15:26:31.367Z,,https://truthsocial.com/@realDonaldTrump/115707293949388284,661,3257,12830
115707292992703359,2025-12-12T15:26:16.773Z,,https://truthsocial.com/@realDonaldTrump/115707292992703359,429,2398,10907
115707292375565578,2025-12-12T15:26:07.355Z,,https://truthsocial.com/@realDonaldTrump/115707292375565578,304,2202,9539
115707291795053824,2025-12-12T15:25:58.496Z,,https://truthsocial.com/@realDonaldTrump/115707291795053824,337,2435,10098
115707291061563146,2025-12-12T15:25:47.302Z,,https://truthsocial.com/@realDonaldTrump/115707291061563146,213,2004,8931
115707290386031508,2025-12-12T15:25:36.997Z,,https://truthsocial.com/@realDonaldTrump/115707290386031508,384,2223,9201
115707289756293431,2025-12-12T15:25:27.387Z,,https://truthsocial.com/@realDonaldTrump/115707289756293431,205,2085,8264
115707288972669303,2025-12-12T15:25:15.428Z,,https://truthsocial.com/@realDonaldTrump/115707288972669303,196,1688,7019
115707286945157516,2025-12-12T15:24:44.494Z,,https://truthsocial.com/@realDonaldTrump/115707286945157516,210,837,3043
115703610330402175,2025-12-11T23:49:43.803Z,,https://truthsocial.com/@realDonaldTrump/115703610330402175,5707,9151,27045
115702734737677434,2025-12-11T20:07:03.319Z,,https://truthsocial.com/@realDonaldTrump/115702734737677434,2192,5005,18331
115702382320619583,2025-12-11T18:37:25.862Z,,https://truthsocial.com/@realDonaldTrump/115702382320619583,7174,8617,34156
115701697468059580,2025-12-11T15:43:15.838Z,,https://truthsocial.com/@realDonaldTrump/115701697468059580,2831,5672,23192
115701239677984151,2025-12-11T13:46:50.520Z,,https://truthsocial.com/@realDonaldTrump/115701239677984151,4332,10666,35750
115698333420423237,2025-12-11T01:27:44.548Z,,https://truthsocial.com/@realDonaldTrump/115698333420423237,2639,5962,21609
115698307203087447,2025-12-11T01:21:04.500Z,,https://truthsocial.com/@realDonaldTrump/115698307203087447,1125,3033,13037
115698147293634454,2025-12-11T00:40:24.478Z,,https://truthsocial.com/@realDonaldTrump/115698147293634454,609,3402,14170
115697029631709665,2025-12-10T19:56:10.310Z,,https://truthsocial.com/@realDonaldTrump/115697029631709665,2715,3939,15687
115696262289771554,2025-12-10T16:41:01.602Z,,https://truthsocial.com/@realDonaldTrump/115696262289771554,2433,6770,20434
115696177881410455,2025-12-10T16:19:33.629Z,,https://truthsocial.com/@realDonaldTrump/115696177881410455,919,4103,13190
115693286099298725,2025-12-10T04:04:08.539Z,,https://truthsocial.com/@realDonaldTrump/115693286099298725,0,0,0
115693285064758445,2025-12-10T04:03:52.754Z,,https://truthsocial.com/@realDonaldTrump/115693285064758445,1512,6257,23430
115693278492971855,2025-12-10T04:02:12.477Z,,https://truthsocial.com/@realDonaldTrump/115693278492971855,813,3954,15509
115693277943735278,2025-12-10T04:02:04.093Z,,https://truthsocial.com/@realDonaldTrump/115693277943735278,376,3075,12419
115693277009765422,2025-12-10T04:01:49.845Z,,https://truthsocial.com/@realDonaldTrump/115693277009765422,274,3008,12096
