topic,asset,signal,window,mean,p,n,p_fdr,p_fdr_trim
tariff_trade,UUP,signed_vol_tick,post,80945.69047619047,0.026,84,0.04027173913043478,0.05519553072625698
tariff_trade,UUP,OFI_bvc,pre,0.010068992103785425,0.1676,84,0.21995088257866463,0.26066030013642566
tariff_trade,UUP,OFI_bvc,post,0.024492974565378568,0.004,84,0.0072921108742004265,0.011906005221932116
tariff_trade,UUP,vpin_z,pre,-0.13291909192227622,0.2892,84,0.3524818246614398,0.39578391356542614
tariff_trade,UUP,vpin_z,post,0.01986989126393518,0.9052,84,0.9208161808447353,0.9288280828082809
tariff_trade,XLF,logret,pre,6.871140426816757e-05,0.0004,92,0.0008571428571428572,0.0016703296703296704
tariff_trade,XLF,logret,post,-0.00016707294996344896,0.0972,92,0.13557259380097877,0.16891463414634145
tariff_trade,XLF,vol_z,pre,-0.14922793194934203,0.0148,92,0.024125834127740706,0.034859504132231406
tariff_trade,XLF,vol_z,post,0.13988574215385532,0.4,92,0.46153846153846156,0.5
tariff_trade,XLF,dvol_z,pre,-0.14968152654834857,0.0128,92,0.02129182879377432,0.03144827586206897
tariff_trade,XLF,dvol_z,post,0.14265556647382177,0.42,92,0.4800802139037433,0.5170626349892008
tariff_trade,XLF,signed_vol_tick,pre,119836.72826086957,0.342,92,0.4064072272411397,0.44865362485615656
tariff_trade,XLF,signed_vol_tick,post,816150.3804347826,0.0988,92,0.1373560975609756,0.17065454545454548
tariff_trade,XLF,OFI_bvc,pre,0.012369648576421692,0.0984,92,0.1369113100081367,0.1702215477996965
tariff_trade,XLF,OFI_bvc,post,-0.01639637374223653,0.3232,92,0.3883851018973999,0.4319437280187573
tariff_trade,XLF,vpin_z,pre,-0.2922552430626968,0.002,92,0.003825503355704698,0.006514285714285715
tariff_trade,XLF,vpin_z,post,-0.3360560890773272,0.0036,92,0.006647948164146868,0.010914893617021276
tariff_trade,XLK,logret,pre,2.9476454545807407e-05,0.2688,93,0.3316363636363636,0.37552941176470583
tariff_trade,XLK,logret,post,-0.00018518540282855305,0.0616,93,0.08949532710280374,0.11569028006589786
tariff_trade,XLK,vol_z,pre,-0.24049996623640738,0.0004,93,0.0008571428571428572,0.0016703296703296704
tariff_trade,XLK,vol_z,post,0.01986185547757101,0.8704,93,0.8955379061371841,0.9086593406593406
tariff_trade,XLK,dvol_z,pre,-0.24072637504422426,0.0010297804825071743,93,0.002088878558822382,0.003750638179099612
tariff_trade,XLK,dvol_z,post,0.020578527730683034,0.8652,93,0.8912602409638554,0.9048880733944954
tariff_trade,XLK,signed_vol_tick,pre,24919.494623655915,0.5128,93,0.5697777777777778,0.6032941176470588
tariff_trade,XLK,signed_vol_tick,post,-365080.96774193546,0.0192,93,0.03051301115241635,0.042917647058823526
tariff_trade,XLK,OFI_bvc,pre,-0.006428449064897201,0.3604,93,0.42473053066850447,0.4663518728717367
tariff_trade,XLK,OFI_bvc,post,-0.03347647447305948,0.004,93,0.0072921108742004265,0.011906005221932116
tariff_trade,XLK,vpin_z,pre,-0.4358245106600229,2.2873137742693136e-05,93,5.846497091181654e-05,0.0001589962013821352
tariff_trade,XLK,vpin_z,post,-0.21141716148816161,0.1224,93,0.16757726180944757,0.20550220913107511
tariff_trade,TSLA,logret,pre,6.76614371062561e-06,0.8544,83,0.8827939577039275,0.897710599078341
tariff_trade,TSLA,logret,post,-0.0001606203107746674,0.3164,83,0.382093220338983,0.42635460992907803
tariff_trade,TSLA,vol_z,pre,-0.31613419510053015,7.204136505364866e-07,83,2.029501387837549e-06,6.959928488233854e-06
tariff_trade,TSLA,vol_z,post,-0.25897299776592686,0.000606550500228534,83,0.0012789165911107191,0.002417718777134716
tariff_trade,TSLA,dvol_z,pre,-0.31596168072136216,6.919443300021649e-07,83,1.9589814640789764e-06,6.851229938819848e-06
tariff_trade,TSLA,dvol_z,post,-0.25907545998512527,0.0005679551102323984,83,0.00120198420606114,0.0022878757090633714
tariff_trade,TSLA,signed_vol_tick,pre,-92476.75903614458,0.598,83,0.6492571428571429,0.6783283582089552
tariff_trade,TSLA,signed_vol_tick,post,-150997.7590361446,0.3732,83,0.4359098360655737,0.4758926174496644
tariff_trade,TSLA,OFI_bvc,pre,-0.0016672935349225215,0.8132,83,0.8484270896888347,0.8672104770813844
tariff_trade,TSLA,OFI_bvc,post,-0.033325694796572373,0.0108,83,0.018285148514851485,0.02748214285714286
tariff_trade,TSLA,vpin_z,pre,-0.6984866133749728,2.083424078669844e-09,83,6.9583108877449875e-09,3.935189815113454e-08
tariff_trade,TSLA,vpin_z,post,-0.833983076613184,3.46606886487928e-08,83,1.0955596596938205e-07,5.19910329731892e-07
tariff_trade,NVDA,logret,pre,-1.2057641376526941e-05,0.682,91,0.7293433395872421,0.7555685131195335
tariff_trade,NVDA,logret,post,-0.0001463968569323415,0.2492,91,0.31195607613469983,0.3568944723618091
tariff_trade,NVDA,vol_z,pre,-0.2016356336942217,0.0021770279782848973,91,0.0041594612769465635,0.007070689160241546
tariff_trade,NVDA,vol_z,post,0.09574339423400198,0.5184,91,0.5748793774319065,0.608
tariff_trade,NVDA,dvol_z,pre,-0.19933885712745833,0.0008,91,0.001624703087885986,0.002923076923076923
tariff_trade,NVDA,dvol_z,post,0.09627636022253117,0.5072,91,0.5653924380704042,0.5998008298755186
tariff_trade,NVDA,signed_vol_tick,pre,366564.6923076923,0.3872,91,0.44919402985074625,0.48828318584070796
tariff_trade,NVDA,signed_vol_tick,post,-2748982.10989011,0.0144,91,0.023563636363636363,0.0342
tariff_trade,NVDA,OFI_bvc,pre,0.0031836739116519156,0.7228,91,0.7648440594059406,0.787755258126195
tariff_trade,NVDA,OFI_bvc,post,-0.032084689237325895,0.0092,91,0.015779338014042125,0.024110344827586207
tariff_trade,NVDA,vpin_z,pre,-0.5144275048178298,3.56291682442844e-05,91,8.894288714996543e-05,0.0002269120212205822
tariff_trade,NVDA,vpin_z,post,-0.2681072903176444,0.1008,91,0.13968233387358184,0.17306024096385544
tariff_trade,MSFT,logret,pre,-4.318281768229443e-05,0.2012,89,0.25733133881824977,0.2990456323337679
tariff_trade,MSFT,logret,post,-0.0001049391462004758,0.418,89,0.47811371237458195,0.5151567567567568
tariff_trade,MSFT,vol_z,pre,-0.21681911894199454,0.00024040841514961657,89,0.0005540409567464209,0.001200078449822496
tariff_trade,MSFT,vol_z,post,-0.15006348039661577,0.0128,89,0.02129182879377432,0.03144827586206897
tariff_trade,MSFT,dvol_z,pre,-0.21596745560865588,0.0002699316066042365,89,0.0006187440312241882,0.0013263880669346106
tariff_trade,MSFT,dvol_z,post,-0.15098470529154978,0.0132,89,0.021850919651500482,0.03215384615384615
tariff_trade,MSFT,signed_vol_tick,pre,-101813.40449438202,0.4924,89,0.5517719528178244,0.5870344827586207
tariff_trade,MSFT,signed_vol_tick,post,-404876.76404494385,0.0388,89,0.058148992112182295,0.07732867132867133
tariff_trade,MSFT,OFI_bvc,pre,-0.012420092019356233,0.15,89,0.200390625,0.24084507042253522
tariff_trade,MSFT,OFI_bvc,post,-0.031292568049826344,0.018,89,0.028847235238987814,0.040876494023904385
tariff_trade,MSFT,vpin_z,pre,-0.23500565631052123,0.0364,89,0.05488888888888889,0.07344424778761062
tariff_trade,MSFT,vpin_z,post,0.11895261863592847,0.4788,89,0.5375889691398555,0.5727513116474292
tariff_trade,AAPL,logret,pre,1.546330929827351e-05,0.5572,86,0.6103856502242152,0.6409767911200808
tariff_trade,AAPL,logret,post,-0.00017455581335321595,0.014,86,0.02295302013422819,0.033389121338912135
tariff_trade,AAPL,vol_z,pre,-0.2003766218704695,4.022923156533485e-05,86,0.00010027986293982885,0.0002547851332471207
tariff_trade,AAPL,vol_z,post,-0.19375688002394262,0.0019526163904136074,86,0.0037685937106176847,0.006470879898463699
tariff_trade,AAPL,dvol_z,pre,-0.19894678933250057,5.110193708430294e-05,86,0.00012627790811294514,0.000314898423114083
tariff_trade,AAPL,dvol_z,post,-0.19210624076081323,0.0024144792921856604,86,0.0045722697559662006,0.007703609844164463
tariff_trade,AAPL,signed_vol_tick,pre,167385.88372093023,0.0944,86,0.13231475409836066,0.16556307692307692
tariff_trade,AAPL,signed_vol_tick,post,-199898.09302325582,0.1604,86,0.21278820791311093,0.25431988873435324
tariff_trade,AAPL,OFI_bvc,pre,0.006602901829787017,0.3848,86,0.447016304347826,0.4863325942350332
tariff_trade,AAPL,OFI_bvc,post,-0.015337805024637953,0.0544,86,0.07964383561643835,0.10370568561872909
tariff_trade,AAPL,vpin_z,pre,-0.18765894908890338,0.138,86,0.18610410094637225,0.22538681948424072
tariff_trade,AAPL,vpin_z,post,0.13856296973829582,0.4072,86,0.46826630800269,0.5062246455834243
tariff_trade,META,logret,pre,-1.653624424470405e-05,0.6464,86,0.6943115577889447,0.7210332681017612
tariff_trade,META,logret,post,-2.7475020678790562e-05,0.946,86,0.9543716814159291,0.9586133333333334
tariff_trade,META,vol_z,pre,-0.26618529244697353,1.339379145515822e-07,86,4.0111004182697993e-07,1.6072549746189863e-06
tariff_trade,META,vol_z,post,-0.1827580536520936,0.0004,86,0.0008571428571428572,0.0016703296703296704
tariff_trade,META,dvol_z,pre,-0.26536364983251,1.6104375000465287e-07,86,4.780986328263132e-07,1.8926791237660234e-06
tariff_trade,META,dvol_z,post,-0.18267696130039388,0.0004,86,0.0008571428571428572,0.0016703296703296704
tariff_trade,META,signed_vol_tick,pre,30061.906976744187,0.4432,86,0.5029011280690112,0.5392187833511206
tariff_trade,META,signed_vol_tick,post,-118787.98837209302,0.096,86,0.13411764705882354,0.1673394495412844
tariff_trade,META,OFI_bvc,pre,-0.00692568718255486,0.244,86,0.3056703296703297,0.34988679245283016
tariff_trade,META,OFI_bvc,post,-0.023577002369091302,0.0236,86,0.03675409836065574,0.05057142857142857
tariff_trade,META,vpin_z,pre,-0.5268745128501326,1.8222627578456717e-05,86,4.707053347305285e-05,0.00012937822262773692
tariff_trade,META,vpin_z,post,-0.20421579499411807,0.1996,86,0.2556674157303371,0.29744313725490196
tariff_trade,XOM,logret,pre,-5.243561612218248e-06,0.8776,93,0.9006682634730538,0.9111731640979148
tariff_trade,XOM,logret,post,0.00016146935273560358,0.2624,93,0.32561973875181427,0.37021782178217827
tariff_trade,XOM,vol_z,pre,-0.16957868178642316,0.004,93,0.0072921108742004265,0.011906005221932116
tariff_trade,XOM,vol_z,post,0.1245760717317623,0.3864,93,0.44857026476578415,0.48781395348837214
tariff_trade,XOM,dvol_z,pre,-0.1687959871897719,0.006,93,0.010599173553719008,0.016764705882352942
tariff_trade,XOM,dvol_z,post,0.12327304534844355,0.4144,93,0.4749490616621984,0.5123817787418655
tariff_trade,XOM,signed_vol_tick,pre,18314.387096774193,0.7028,93,0.7478456751711263,0.7726055930568949
tariff_trade,XOM,signed_vol_tick,post,490999.36559139786,0.0092,93,0.015779338014042125,0.024110344827586207
tariff_trade,XOM,OFI_bvc,pre,0.00875883330069083,0.3752,93,0.4376480218281037,0.47737499999999994
tariff_trade,XOM,OFI_bvc,post,0.023091865688123804,0.0136,93,0.02244787644787645,0.0329171974522293
tariff_trade,XOM,vpin_z,pre,-0.1418586057455475,0.1908,93,0.24642598187311177,0.2884774535809019
tariff_trade,XOM,vpin_z,post,-0.24286122416816017,0.1724,93,0.22521313980137508,0.26594857916102843
tariff_trade,CVX,logret,pre,6.662400175036754e-06,0.8328,86,0.8651810449574726,0.8823345724907062
tariff_trade,CVX,logret,post,0.00017353791096720768,0.1808,86,0.23528767123287672,0.27703225806451615
tariff_trade,CVX,vol_z,pre,-0.07811097968741355,0.3168,86,0.3823062808750883,0.42638961038961043
tariff_trade,CVX,vol_z,post,0.11932355562484881,0.3996,86,0.46138825118163407,0.5
tariff_trade,CVX,dvol_z,pre,-0.07736877646865953,0.3264,86,0.3914053295932679,0.4346915887850467
tariff_trade,CVX,dvol_z,post,0.12406221853186152,0.4084,86,0.46933064516129025,0.507107725788901
tariff_trade,CVX,signed_vol_tick,pre,45086.023255813954,0.1044,86,0.14432012934518998,0.17843478260869566
tariff_trade,CVX,signed_vol_tick,post,238655.5465116279,0.0176,86,0.028285714285714286,0.04020841683366733
tariff_trade,CVX,OFI_bvc,pre,0.01685505724241667,0.062,86,0.09,0.11624999999999999
tariff_trade,CVX,OFI_bvc,post,0.012005356260734009,0.2372,86,0.29846357615894037,0.3427224334600761
tariff_trade,CVX,vpin_z,pre,0.02687477141303618,0.824,86,0.8576019476567255,0.8754520037278657
tariff_trade,CVX,vpin_z,post,0.45647961528909436,0.0148,86,0.024125834127740706,0.034859504132231406
tariff_trade,JPM,logret,pre,6.599740161599298e-05,0.018,88,0.028847235238987814,0.040876494023904385
tariff_trade,JPM,logret,post,-0.0002330306816987397,0.0272,88,0.041864986498649864,0.056999999999999995
tariff_trade,JPM,vol_z,pre,-0.1874868154876326,0.0008,88,0.001624703087885986,0.002923076923076923
tariff_trade,JPM,vol_z,post,0.18333406898944907,0.3112,88,0.3771452870304748,0.4218406658739595
tariff_trade,JPM,dvol_z,pre,-0.18658000536234398,0.0008,88,0.001624703087885986,0.002923076923076923
tariff_trade,JPM,dvol_z,post,0.18730513350105796,0.31,88,0.3762242725337119,0.4212157330154946
tariff_trade,JPM,signed_vol_tick,pre,20143.954545454544,0.2028,88,0.2591838565022422,0.30103125000000003
tariff_trade,JPM,signed_vol_tick,post,188582.625,0.0528,88,0.07750042918454936,0.10099328859060402
tariff_trade,JPM,OFI_bvc,pre,0.022094325442612087,0.0076,88,0.013234215885947047,0.020579572446555817
tariff_trade,JPM,OFI_bvc,post,-0.022271537098054926,0.1156,88,0.15890353697749196,0.19552522255192878
tariff_trade,JPM,vpin_z,pre,-0.21429022068978015,0.0432,88,0.06434843205574912,0.08505699481865286
tariff_trade,JPM,vpin_z,post,-0.0857494478933653,0.56,88,0.6130601792573624,0.6435483870967743
tariff_trade,GS,logret,pre,5.8667799283097186e-05,0.0764,88,0.10978487394957984,0.1404774193548387
tariff_trade,GS,logret,post,-0.0003560373591866666,0.0152,88,0.02470722433460076,0.03558110882956879
tariff_trade,GS,vol_z,pre,-0.2284314095605815,0.00016366303844614284,88,0.0003860190286109024,0.000880074829380202
tariff_trade,GS,vol_z,post,0.17394950438184476,0.3832,88,0.4457632653061224,0.48538666666666663
tariff_trade,GS,dvol_z,pre,-0.22954559507644026,0.0001401223569530113,88,0.00033186874015186886,0.0007643037651982434
tariff_trade,GS,dvol_z,post,0.17191149120078028,0.3768,88,0.43861674608577267,0.4778109010011124
tariff_trade,GS,signed_vol_tick,pre,6057.772727272727,0.2716,88,0.3348493150684932,0.37897674418604654
tariff_trade,GS,signed_vol_tick,post,19328.352272727272,0.3556,88,0.4208138408304498,0.4627440273037543
tariff_trade,GS,OFI_bvc,pre,-0.003420017328952843,0.6744,88,0.7225714285714285,0.7493333333333334
tariff_trade,GS,OFI_bvc,post,-0.023566003778123748,0.214,88,0.2720743494423792,0.31478709677419353
tariff_trade,GS,vpin_z,pre,-0.3027594334933708,0.0036,88,0.006647948164146868,0.010914893617021276
tariff_trade,GS,vpin_z,post,-0.24189376727759537,0.0872,88,0.12343708609271523,0.15581191222570534
iran_military,DJT,logret,pre,1.624984876087083e-05,0.7088,258,0.7528248447204969,0.7769538461538462
iran_military,DJT,logret,post,-0.0006144401449944104,0.0004,258,0.0008571428571428572,0.0016703296703296704
iran_military,DJT,vol_z,pre,-0.04417048882403388,0.2796,258,0.3429813486370158,0.38682524271844665
iran_military,DJT,vol_z,post,0.027547393837835884,0.7548,258,0.795750924784217,0.8179391634980988
iran_military,DJT,dvol_z,pre,-0.0477252436574776,0.2552,258,0.31853430656934306,0.36366
iran_military,DJT,dvol_z,post,0.005008173006298279,0.9236,258,0.936597510373444,0.9430259623992839
iran_military,DJT,signed_vol_tick,pre,-28246.22480620155,5.066538860896624e-11,258,1.827801994120934e-10,1.3752034051005123e-09
iran_military,DJT,signed_vol_tick,post,-52101.17829457364,0.004,258,0.0072921108742004265,0.011906005221932116
iran_military,DJT,OFI_bvc,pre,-0.012333384932437817,0.02,258,0.031608133086876156,0.044186046511627906
iran_military,DJT,OFI_bvc,post,-0.0230240969057569,0.0004,258,0.0008571428571428572,0.0016703296703296704
iran_military,DJT,vpin_z,pre,0.14414371612776697,0.0712,258,0.10248484848484848,0.13133980582524274
iran_military,DJT,vpin_z,post,0.3626182839259657,0.00028913719177069326,258,0.000660112947834293,0.0014026229728450652
iran_military,VXX,logret,pre,-0.00018386166720327663,0.0024,249,0.004549889135254988,0.007685393258426966
iran_military,VXX,logret,post,0.00034116584359706627,0.1248,249,0.17018181818181818,0.208
iran_military,VXX,vol_z,pre,-0.1785668297787241,1.6441446527050305e-06,249,4.5128207963492815e-06,1.4417883877567189e-05
iran_military,VXX,vol_z,post,-0.04501259598082508,0.576,249,0.6281632653061224,0.6579559118236473
iran_military,VXX,dvol_z,pre,-0.17767280597220023,1.7000403790984416e-06,249,4.658764500413999e-06,1.4794244520398652e-05
iran_military,VXX,dvol_z,post,-0.057811674090488895,0.4508,249,0.5098333333333332,0.5455541401273885
iran_military,VXX,signed_vol_tick,pre,46379.82730923695,0.006,249,0.010599173553719008,0.016764705882352942
iran_military,VXX,signed_vol_tick,post,-111153.77108433735,0.0432,249,0.06434843205574912,0.08505699481865286
iran_military,VXX,OFI_bvc,pre,0.0024522174353530874,0.6876,249,0.7339238927011853,0.7592642787996127
iran_military,VXX,OFI_bvc,post,0.017709660150409402,0.0168,249,0.027050847457627116,0.03853521126760563
iran_military,VXX,vpin_z,pre,-0.02651021752185959,0.7412,249,0.7823777777777777,0.8047314285714285
iran_military,VXX,vpin_z,post,0.012295384217863723,0.8888,249,0.9073719402985074,0.916952036199095
iran_military,SPY,logret,pre,-4.5717889302348105e-06,0.6772,241,0.7251170945522855,0.7517117818889971
iran_military,SPY,logret,post,-7.742369669087481e-05,0.0992,241,0.1376883116883117,0.17082779456193353
iran_military,SPY,vol_z,pre,-0.16488554770438704,0.00010214913082601471,241,0.00024533007543888364,0.0005736453652298363
iran_military,SPY,vol_z,post,0.12007817802109441,0.228,241,0.28815964523281595,0.3319540229885058
iran_military,SPY,dvol_z,pre,-0.16555502982484183,9.278952490983436e-05,241,0.00022379419971201234,0.0005277145841154533
iran_military,SPY,dvol_z,post,0.12124363488188307,0.2332,241,0.2938629329403095,0.33779923761118175
iran_military,SPY,signed_vol_tick,pre,-266865.8257261411,0.0372,241,0.05604581497797356,0.07492579505300352
iran_military,SPY,signed_vol_tick,post,1399551.3941908714,0.0028,241,0.005273127753303965,0.00881767955801105
iran_military,SPY,OFI_bvc,pre,-0.005081735889224671,0.4656,241,0.5255287128712871,0.5615644820295983
iran_military,SPY,OFI_bvc,post,-0.016780663918637306,0.026,241,0.04027173913043478,0.05519553072625698
iran_military,SPY,vpin_z,pre,-0.20051807637209854,0.0024,241,0.004549889135254988,0.007685393258426966
